road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
1847085559_1847085552_0,65.0,65.0,55.0,4,1616.1264135954066,456.4546258701494,1026.9301558599957,0.0,0.0,1111.74731321393,0.1392119070429248,0.0411875601848997,0.1235626805546993,42.550650551072565,0.0003098440946453,0.0001391791367449,1.2653924334263733e-05,0.8116853682252791,0.875795103305296,0.0,0.0
1847085571_1847085552_0,65.0,65.0,55.0,5,1591.6923400869168,432.64463756134734,1026.9301558599957,0.0,0.0,1121.3957009498326,0.1250614176475153,0.025012283529503,0.0750368505885092,31.35065028597364,0.0003274702080153,0.0001390251172331,1.226173814098182e-05,0.8105270472776078,0.7600091978522366,0.0,0.0
1847085571_1847085559_0,65.0,65.0,55.0,5,1591.6923400869168,432.64463756134734,1047.9488327255858,0.0,0.0,1111.74731321393,0.1392119070429248,0.0,0.0398788826782887,39.44456977712108,8.406731337035416e-08,0.000138784549702,1.1701734138753888e-05,0.8102046792957518,0.8699422028998443,0.0,0.0
1847085575_1847085571_0,60.0,60.0,50.0,5,1569.631890039352,408.1991878314123,1050.7265963969571,23.632834772673583,0.0,1129.8853984573905,0.1392119070429248,0.0,0.0,34.75788924317108,0.0001637911488832,0.0001383564776716,1.0581000391349997e-05,0.8082295635422005,0.8456474509894873,0.0,0.0
1847118772_258390921_0,65.0,65.0,55.0,5,2888.523123234062,932.5016272554676,4.48869784698879,215.47140682699853,0.0,2161.376599744628,0.0074234344398804,0.0296937377595218,0.0,15.010474336361492,0.0003629606254765,0.0001913683564132,2.1785120898834332e-05,0.8278340104968931,1.3014083984557154,0.0,29.08473426409884
1847118772_2941511373_0,65.0,65.0,55.0,5,2972.536032041753,991.1318782070458,0.0,273.00022058768747,0.0,2153.4222293997386,0.1221740115443984,0.0897201713594633,0.0,50.0,0.0006067418230316,0.0001922642782457,2.533403137165147e-05,0.8306910707375409,1.2241363569773778,0.0,32.49589978528031
1847293988_365311893_0,65.0,65.0,55.0,4,251.3800666036041,301.55043521029955,166.6766698266916,0.0,0.0,2551.893980828331,0.0,0.0385001664146172,0.1155004992438515,50.0,0.0151890299778154,0.0001452544216286,1.1686888243878494e-05,0.8065925118504238,17.851067859399112,0.0,0.0
1847293988_271096746_0,65.0,65.0,55.0,4,56.62517799307928,230.80989137258788,30.105030282208794,0.0,0.0,2570.67786258474,0.0085993029835086,0.0085993029835086,0.0214982574587717,22.679063135338424,0.014778389174439,0.0001433246240029,1.3368938266101364e-05,0.8081388978446595,6.613941303876455,0.0,0.0
1850143045_2711646163_0,65.0,65.0,55.0,5,3002.627399985175,291.8154707949462,0.0,640.028763830094,0.0,1913.7269123983383,0.0083718216059566,0.0083718216059566,0.0,38.90149202353382,0.0004221580253081,0.000144289049643,8.799094695250793e-06,0.839366380072431,25.495391360358195,0.0,0.0
1850143045_262508432_0,60.0,60.0,50.0,5,3069.141820385449,351.6151146055954,0.0,629.4832675758103,0.0,1913.7269123983383,0.0180782511925119,0.0180782511925119,0.0,32.94240980623255,9.524826604861124e-05,0.0001439712877613,9.63674376835007e-06,0.8398137482420953,24.24847918680449,0.0,0.0
1850143045_392097328_0,60.0,60.0,50.0,5,3075.540463113002,401.0373551909032,47.58125866766815,615.3864036274634,0.0,1783.5077679724,0.0,0.0040414152917001,0.0,36.414343954034734,0.0003537272322246,0.0001409723940693,6.043599499591057e-06,0.8365432254665321,34.73726938058878,0.0,0.0
1850143062_255321920_0,65.0,65.0,55.0,5,1907.0919256825607,699.9948046643894,77.59768002979712,0.0,0.0,1085.56676524843,0.0,0.0,0.0159446617040644,31.755192183538192,0.000239255573852,0.0001739487549411,1.3855708551205546e-05,0.8288245538412649,22.795459983703964,0.0,0.0
1850143062_255322436_0,65.0,65.0,55.0,4,2029.689673716579,825.6276035782022,76.28379945815226,0.0,0.0,1062.7776670379287,0.0,0.0,0.0277875272560462,48.30883323491392,0.0023624736515525,0.0001756008518003,1.4774654791885709e-05,0.8318601080374379,21.001225468674008,0.0,0.0
1850143064_1948113492_0,65.0,65.0,55.0,4,2046.5235109999128,843.0379000452414,59.44216969223762,0.0,16.847095641256544,1049.5411740281966,0.0,0.0,0.0291695022787076,31.31641124194995,0.0067476208740147,0.0001758942456578,1.449339724283344e-05,0.8318846536940792,17.412478152121672,0.0,0.0
1851317223_21555457_0,65.0,65.0,55.0,4,3389.1696456365908,2535.2295035047323,962.2430335581194,0.0,19.78327118007634,1264.40410922325,0.1392119070429248,0.0897201713594633,0.2055225829554226,39.883771210945525,0.0270314102664516,0.000210586012799,1.640089950020852e-05,0.8547237000912623,13.61978553439051,0.0,0.0
1851632821_12802773193_0,60.0,60.0,50.0,5,1552.1164326540504,609.715533060085,2287.8982519070555,0.0,0.0,1781.7170971654823,0.0471708945389359,0.0,0.0,50.0,0.0002548220380444,0.0001103986608919,6.27767433327166e-06,0.7902766193949331,41.57450583390988,6.3876523332926665,0.0
1851632821_1383473527_0,60.0,60.0,50.0,5,1546.8027641080537,609.715533060085,2285.384317431113,0.0,0.0,1781.7170971654823,0.0745266004701352,0.0,0.0,50.0,0.0027617373451861,0.0001104302610558,6.251534526040073e-06,0.7900943605915317,41.36735528884101,9.584052207125216,0.0
1851687398_260134330_0,60.0,60.0,50.0,5,2537.85804043658,457.0405823557477,493.65758568985024,0.0,0.0,1656.2703880726256,0.0,0.0,0.0110762464841385,21.32651053824112,0.000496935900551,0.000153792772493,1.2911217532790486e-05,0.8433047608761177,1.789317344094685,0.0,0.0
1851687405_11086017963_0,65.0,65.0,55.0,2,1465.721708896741,0.0,543.8954700529698,82.99659230830052,55.97778973763522,1445.9578036723456,0.0,0.0,0.2471447741275176,50.0,0.0026892432986231,0.0001560431809651,6.9409247524771895e-06,0.8219033205908239,0.0,0.0,0.0
