road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
2225549127_250050224_0,60.0,60.0,50.0,4,2202.567351648237,498.73191313301606,498.7362203487076,0.0,0.0,1026.9843074617982,0.0,0.0096745790040123,0.0145118685060184,27.08052381044073,0.0033645420157083,0.0001573166552067,7.284694980158382e-06,0.7876937065392461,6.175077162228458,0.0,0.0
344814480_2876658672_0,65.0,65.0,55.0,5,11.90302004643018,451.2169213534689,0.0,217.72104045356565,0.0,2749.541756678904,0.1392119070429248,0.0897201713594633,0.0486682006367018,50.0,0.0041363920421993,0.0001380222591326,2.187296228294384e-05,0.8152736785644659,0.0084378601194169,0.0,0.0
249599277_21310560_0,65.0,65.0,55.0,5,2882.004611722118,885.247009427246,277.7144071794101,138.46293553958017,0.0,4707.9904481446765,0.0,0.0,0.0,42.4823716645008,0.0003338593238314,0.000153943947437,6.227586395047679e-06,0.8188972484062907,0.0,0.0,38.55202149460423
2609471065_271759689_0,60.0,60.0,50.0,5,4661.064207657593,2205.905407498051,444.0556242230966,0.0,0.0,3986.620780003824,0.0,0.0,0.0,25.77153089735621,4.4863922901979e-05,0.0001145603826041,1.4337762632462932e-05,0.8508054988545999,10.204971928918766,15.34197880975048,0.0
1504504852_2169768619_0,60.0,60.0,50.0,5,4102.85026920748,92.0871232145698,400.2990756362741,398.1914089837095,0.0,1281.5330178889865,0.0,0.0120489651081296,0.0,34.268459518725486,0.0027806384794756,0.0001366640110634,3.9324968210410975e-06,0.7886875872752754,5.803862411516207,0.0,0.0
9306801165_300877915_0,55.0,55.0,45.0,5,732.3912432089376,579.0758007343549,594.9540910481783,252.58994508259576,0.0,3529.24526756561,0.0,0.0,0.0,38.79435372257532,0.0040764520477662,0.000131272002281,5.211195329349395e-06,0.7739733955184172,0.3687380878611706,0.0,0.0
2807580465_2807580464_0,60.0,60.0,50.0,5,982.510507476781,681.485800577802,880.256787037527,416.310156685983,0.0,3245.657150006183,0.0,0.0688082423809934,0.0,50.0,0.0001637911488832,0.0001263131538963,7.28516146749286e-06,0.7738050102640719,56.90146442113792,0.0,0.0
260094557_877821154_0,65.0,65.0,55.0,4,3387.4178641547865,2152.0926903579384,748.9307400674953,0.0,0.0,1066.4630329661336,0.0991070325779576,0.0,0.1982140651559152,33.47335625329703,0.0018803896430302,0.0002041951270202,6.7796617735697455e-06,0.8309649706780662,0.9041906807089646,0.0,0.0
266973911_267210666_0,65.0,65.0,55.0,3,2756.269875833394,352.6082100977639,0.0,87.50292263747387,0.0,1569.2109551744695,0.0242101031541819,0.0161400687694546,0.0403501719236366,31.41428374608777,0.0003610831221445,0.0001779261608837,1.3411726577674498e-05,0.8072382295707154,0.0,0.0,0.0
1171155359_2915886806_0,60.0,60.0,50.0,5,2818.7736341458126,534.447457502728,180.0259135039521,165.54313569040335,0.0,1762.7769145745583,0.0,0.0,0.1394956759443715,28.40904491230305,1.923740354291604e-05,0.0001821960302428,1.0498663875476378e-05,0.8147660294836654,19.48131876381068,0.0,0.0
1699886632_21555347_0,65.0,65.0,55.0,5,3446.208502844314,2366.7020975397745,1034.4732998005368,19.61053368658313,0.0,1269.8991585418846,0.0154472962152772,0.0231709443229158,0.0695128329687475,20.418940591726194,0.0001637911488832,0.0002010113374049,3.987859905060072e-06,0.8123566619720196,6.424161559645501,0.0,0.0
2697801688_2697801691_0,55.0,55.0,45.0,5,3568.121673893523,353.60799847031905,770.9063555771874,185.51637876242532,0.0,4284.18610101259,0.0,0.0,0.0,19.88654819966142,0.0002908869154803,0.0001465667690091,2.6977463470290672e-05,0.8274949280037422,23.00511940106589,0.0,0.0
301981835_90593923_0,60.0,60.0,50.0,5,4405.422050441164,145.13770146733668,874.3062665449403,341.0632366252766,0.0,2530.3148599869146,0.0,0.0,0.0,50.0,0.0002699821768888,0.0001597829320871,5.775755978949815e-06,0.7999856624057597,24.86713071082372,0.0,0.0
2688272772_2688272769_0,60.0,60.0,50.0,5,4472.219436900763,2461.9027371140746,433.5662389014776,327.627787594659,0.0,3623.027476070413,0.0,0.0117723184366941,0.0,12.185491275735018,5.548442682443374e-06,0.0001074108703521,1.020917905512809e-05,0.8362091194368119,7.895357271176244,0.0,0.0
444382211_260478477_0,65.0,65.0,55.0,5,1312.9764447525297,137.97389115503094,14.094875588035125,550.9930955438599,0.0,1910.9119805283776,0.0227326245157448,0.0151550830104965,0.030310166020993,20.2240133869946,0.0092932211565257,0.0001652447166101,1.7552040155907093e-05,0.8637638136512109,0.0,4.593813532376673,0.0
1942908019_2925717088_0,65.0,65.0,55.0,5,2980.548218574281,1338.2342923705842,708.5382654539328,124.8745022769788,0.0,851.7933222642824,0.0,0.0365848211887475,0.1829241059437378,18.367453832444983,0.0412695688739539,0.0001934137591578,1.036759271711308e-05,0.8489431551433108,4.221561849248782,0.0,0.0
1944445253_1944445255_0,60.0,60.0,50.0,5,100.34835642746104,230.9214355560106,360.2490819893578,382.4704052754442,0.0,2234.5235473784587,0.0,0.0054941678798306,0.0,41.84018644938676,0.0001637911488832,0.0001540083894146,3.484230214427524e-06,0.7378966774597617,34.338627360600086,0.0,0.0
253754963_253754864_0,65.0,65.0,55.0,5,251.98274970635373,590.4147803190289,0.0,186.98696104675656,0.0,1149.9510174626737,0.0263981182722465,0.0,0.0065995295680616,26.574006507128537,0.0004531368302851,0.0001232602968386,1.9781076952042245e-05,0.7792924931623268,0.0,0.0,0.0
10154909339_268760447_0,65.0,65.0,55.0,5,2026.4284997164489,281.5381320153373,2600.030995245557,423.12325637976585,0.0,2229.220803531079,0.0,0.0582189393708331,0.0,46.85210797345607,0.0043391624020486,0.000109403393013,7.489314544637992e-06,0.8014236586190322,4.585608007405563,0.0,0.0
