road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness400,straightness,green,industrial,commercial
279810533_279810531_0,3,3,2,5,1090.8940900800712,286.4412377835825,2036.285881639502,734.3633845085144,0.0,624.832628670372,0.0,0.0,0.0,37.15289400169628,68.0,1.2059259265432485e-05,8.341646429895129e-06,0.7909621669561531,37.84541186909991,1.4476953785509503,0.0
279811882_279792907_0,3,3,2,5,1318.7400560553854,595.1211136924552,2375.1596705531715,192.26678574726657,0.0,1342.5831167946017,0.0,0.0092107628372203,0.0,15.68310217453525,149.0,1.2209312521439531e-05,9.208277163244105e-06,0.8215362352242721,2.9745781653988064,9.256470929720122,0.0
279811882_279792904_0,3,3,2,5,1275.7981691738928,620.6453300348661,2312.8825939029366,156.60507969734283,0.0,1342.5831167946017,0.0,0.0149960709995429,0.0,31.93948668986221,240.0,1.3087175878082428e-05,9.780604443725713e-06,0.8827475983756453,1.659078014585333,33.80424358780338,0.0
279811975_279811976_0,3,3,2,5,1228.6197931237732,720.6617981974706,2237.747800504051,68.53639493562096,0.0,1376.923530181154,0.0,0.0,0.0,16.21655136785535,139.5,1.2389560088029008e-05,7.420042226957997e-06,0.8543873395954811,0.0,21.573441841982422,0.0
279811975_268760410_0,3,3,2,5,1177.596372262845,754.6374714843441,2154.9214388286746,0.0,0.0,1376.923530181154,0.0482691883920552,0.0,0.0,28.29843729962646,243.0,1.3437525642203845e-05,7.45387680932668e-06,0.9062063139224146,0.0,51.4712273171668,0.0
279811976_279792895_0,3,3,2,5,1256.0797923004873,720.6617981974706,2176.16310850684,0.0,0.0,1465.869844411916,0.0,0.0142781250824602,0.0,21.948490902748844,169.0,1.193230716567527e-05,6.71515273123147e-06,0.8655514317529778,0.0,21.682122000331823,0.0
279811976_279811975_0,3,3,2,5,1228.6197931237732,720.6617981974706,2237.747800504051,68.53639493562096,0.0,1376.923530181154,0.0,0.0,0.0,16.21655136785535,139.5,1.2389560088029008e-05,7.420042226957997e-06,0.8543873395954811,0.0,21.573441841982422,0.0
279811976_279792901_0,2,2,1,5,1301.8229956837024,659.6845623788163,2245.997891535073,68.53639493562096,0.0,1457.091436700426,0.0,0.0,0.0,14.060183597831324,149.0,1.1487901927053712e-05,7.221306147963811e-06,0.8077418069951495,0.0,0.0,0.0
279814408_2569459682_0,3,3,2,5,1189.3948239896713,172.3048527007229,1924.935803700478,825.7392235943769,0.0,715.2681042598437,0.0,0.0,0.1766229479171407,50.0,188.5,1.8693718059656347e-05,1.4409386578966088e-05,0.8608048171269331,0.4390651375039301,17.60651959975536,0.0167980911743858
279814408_279814671_0,3,3,2,5,1180.6380066680713,179.8563711662762,1931.4087139903947,816.1824991497973,0.0,706.3407273229924,0.0,0.0,0.1584989752909747,50.0,211.5,1.8717896841443297e-05,1.4537907901154235e-05,0.8581376571866913,0.4350066825281562,16.093113083406607,0.0
279814612_2745008349_0,3,3,2,5,1169.9550616928618,195.71864233744768,1943.9618906389012,808.3410060375621,0.0,696.3975691012845,0.0,0.0,0.1307579354917273,33.825161436226935,206.0,1.8364299470864064e-05,1.4377224422217366e-05,0.8530072116884375,0.4204523678751224,9.08512313426198,0.0
279814612_2745008346_0,3,3,2,5,1173.8949679390346,190.6871275365477,1943.9618906389012,810.6953884713051,0.0,699.8578454042861,0.0,0.0,0.1923210924300035,40.731195730643776,173.0,1.8477845663220703e-05,1.4510184244351927e-05,0.8513797845023181,0.4450421451029629,9.615559025872969,0.0
279814671_2745008280_0,3,3,2,5,1176.523592238168,185.27513425038407,1931.984368290219,812.2867425390216,0.0,702.2623219138437,0.0,0.0,0.3571958910572553,50.0,206.0,1.8560772497816337e-05,1.4487173123790987e-05,0.8547665832629824,0.4756568089678107,17.424163330659358,0.0
279818307_267771066_0,3,3,2,5,1737.7706903056946,458.1234142386722,1149.213276239921,390.1624194821941,0.0,1219.8660410679188,0.0,0.0,0.0,32.04095660541547,12.5,6.069818532999511e-06,2.374638380821713e-06,0.8178582790984891,47.00544759711952,14.553005896389893,0.0
279818307_250153484_0,3,3,2,5,1770.419478260945,490.7225228269271,1004.4351838983692,260.7535790492408,0.0,1100.8699062784874,0.0056232717016021,0.0112465434032043,0.0056232717016021,20.566209664039395,146.0,7.938056043048675e-06,4.458631240809522e-06,0.8186202123065975,13.483217283446496,14.291234695135932,0.0
279818307_6109930449_0,3,3,2,5,1770.419478260945,486.67252186524337,1149.213276239921,348.9358915959381,0.0,1181.05377965278,0.0,0.0,0.0,18.309987999941253,12.5,4.954695015378084e-06,1.785452210314258e-06,0.797991861450759,23.20527582618292,14.650041639609444,0.0
279830402_279830405_0,3,3,2,5,1458.4140318610637,0.0,1846.0120278406905,675.5727708978505,0.0,989.2456354922746,0.0151685986880857,0.0050561995626952,0.0252809978134761,11.614194031852149,89.0,1.3283193581328137e-05,6.068166163215608e-06,0.7570394281028219,29.1403467567126,0.0,0.0
279830405_268799363_0,3,3,2,2,1451.175800473103,0.0,1999.151149269324,784.9651419554838,0.0,982.5724680984364,0.1392119070429248,0.0873145574558329,0.3571958910572553,50.0,272.0,1.728615821253388e-05,1.0224577561214656e-05,0.8664094649446227,0.6876083969092169,0.0,0.0
