road_id,green,industrial,commercial
30227495_240936353_0,1.2435581905669135,0.0,0.0
30227495_630622788_0,0.46232541024002255,0.0,0.0
30236715_30236773_0,0.0,0.0,0.0
30236715_4834501650_0,0.20679083437442894,0.0,0.0
30236716_30236715_0,0.0,0.0,0.0
30236718_30236716_0,0.0,0.0,0.0
30236718_30236761_0,0.0,0.0,0.0
30236720_30236716_0,0.0,0.0,0.0
30236720_30236761_0,0.0,0.0,0.0
30236748_1514106958_0,11.073302041467864,0.0,0.0
30236748_30236718_0,0.0,0.0,0.0
30236749_30236748_0,0.0,0.0,0.0
30236749_30236779_0,0.0,0.0,0.0
30236750_30236749_0,0.0,0.0,0.0
30236750_10967809658_0,26.483027335915743,0.0,0.0
30236751_30236750_0,0.0,0.0,0.0
30236751_30248264_0,0.0,0.0,0.0
30236752_30236751_0,0.0,0.0,0.0
30236752_30236753_0,8.24839065362948,0.0,0.0
30236752_30248272_0,15.511544770769156,0.0,0.0
30236753_4834501701_0,34.99692790777518,0.0,0.0
30236760_30236720_0,0.0,0.0,0.0
30236760_30236715_0,0.0,0.0,0.0
30236761_1514106960_0,0.0,0.0,0.0
30236761_30298891_0,0.0,0.0,0.0
30236773_30236748_0,0.0,0.0,0.0
30236773_30236779_0,0.0,0.0,0.0
30236779_2264456451_0,1.9427670846442786,0.0,0.0
30236779_30248252_0,0.0,0.0,0.0
30236780_1514106958_0,23.876667227990083,0.0,0.0
30236780_30236749_0,12.271418937628734,0.0,0.0
30237081_2013654038_0,0.0,0.0,0.0
30237081_7021902544_0,0.0,0.0,0.0
30237104_251543584_0,0.0,0.0,0.0
30237104_3618456746_0,0.0,0.0,0.0
30237479_541061803_0,0.0,0.0,0.0
30237479_998567760_0,0.0,0.0,0.0
30237481_30237482_0,0.0,0.0,0.0
30237481_998567840_0,0.9537432792616377,0.0,0.0
30237482_30237483_0,0.0,0.0,0.0
30237482_30294184_0,0.0,0.0,0.0
30237483_30237484_0,0.0,0.0,0.0
30237483_30251200_0,0.0,0.0,0.0
30237484_557230481_0,1.2548831948269061,0.0,0.0
30237520_511123419_0,26.095941821954515,0.0,0.0
30237521_30237520_0,10.464774732950142,0.0,0.0
30237521_30294181_0,0.0,0.0,0.0
30237530_269383881_0,6.243351677310905,0.0,0.0
30237531_30237530_0,3.4176425498316445,0.0,0.0
30237531_2087204994_0,0.0,0.0,0.0
30237532_30237531_0,0.0,0.0,0.0
30237532_1378087192_0,0.0,0.0,0.0
30237532_30237533_0,0.0,0.0,0.0
30237533_30558512_0,2.9346083656382578,0.0,0.0
30237539_998615813_0,0.08518512088991889,0.0,0.0
30237540_30237539_0,0.0,0.0,0.0
30237540_269383243_0,0.0,0.0,0.0
30237541_30237540_0,0.0,0.0,0.0
30237541_30237542_0,0.0,0.0,0.0
30237542_998615820_0,0.0,0.0,0.0
30237586_30246859_0,5.0609188590254615,0.0,0.0
30237586_30246820_0,21.16520063954585,0.0,0.0
30237587_30237586_0,11.309752222143345,0.0,0.0
30237587_30246777_0,4.851750343275644,0.0,0.0
30237588_30237587_0,4.912097093801413,0.0,0.0
30237588_30248549_0,0.791940647837276,0.0,0.0
30237606_30237607_0,0.7689408379817398,0.0,0.0
30237606_1382873656_0,1.7463913533361002,0.0,0.0
30237607_30237586_0,5.029535200163928,0.0,0.0
30237607_30246777_0,0.9104449827802504,0.0,0.0
30237610_30313113_0,0.0,0.0,0.0
30237612_30237613_0,0.27859807917826745,0.0,0.0
30237612_30247089_0,0.0,0.0,0.0
30237613_30237633_0,0.0,0.0,0.0
30237613_30237614_0,0.0,0.0,0.0
30237614_30237615_0,0.0,0.0,0.0
30237614_30237696_0,0.0,0.0,0.0
30237615_30237635_0,0.0,0.0,0.0
30237615_30237616_0,0.0,0.0,0.0
30237616_30247166_0,0.0,0.0,0.0
30237616_30237617_0,0.0,0.0,0.0
30237617_30247432_0,0.0,0.0,0.0
30237627_2917908492_0,5.388242101517726,0.0,0.0
30237628_30246768_0,1.1485173891726965,0.0,0.0
30237628_1624948207_0,0.0,0.0,0.0
30237629_30237610_0,0.0,0.0,0.0
30237629_30237628_0,0.0,0.0,0.0
30237630_30246712_0,1.198299546898301,0.0,0.0
30237630_30237629_0,0.0,0.0,0.0
30237632_30685341_0,0.0,0.0,0.0
30237632_30237612_0,0.0,0.0,0.0
30237633_1311773901_0,0.0,0.0,0.0
30237633_30237632_0,0.0,0.0,0.0
30237634_30237614_0,0.0,0.0,0.0
30237634_30237633_0,0.0,0.0,0.0
30237635_30237637_0,0.0,0.0,0.0
30237635_30237634_0,0.0,0.0,0.0
30237637_30247431_0,0.0,0.0,0.0
30237637_1362899971_0,0.0,0.0,0.0
30237638_30237615_0,0.0,0.0,0.0
30237638_30237696_0,0.0,0.0,0.0
30237639_30247167_0,0.0,0.0,0.0
30237639_30237638_0,0.23565720549400276,0.0,0.0
30237640_30237698_0,0.0,0.0,0.0
30237640_30237639_0,0.0,0.0,0.0
30237641_30237699_0,0.0,0.0,0.0
30237641_30237640_0,0.0,0.0,0.0
30237642_30243322_0,0.0,0.0,0.0
30237642_30237641_0,0.0,0.0,0.0
30237643_30237701_0,0.0,0.0,0.0
30237643_30237642_0,0.0,0.0,0.0
30237645_11053219722_0,0.5659004783723205,0.0,0.0
30237645_30237703_0,0.5197300426045003,0.0,0.0
30237675_432467115_0,0.0,0.0,0.0
30237675_432509869_0,0.0,0.0,0.0
30237677_30237678_0,15.43401439441608,0.0,0.0
30237677_432467110_0,10.112048113080439,0.0,0.0
30237677_288024526_0,23.569141949208344,0.0,0.0
30237678_30237679_0,4.521720299222939,0.0,0.0
30237678_30294776_0,26.640968904061324,0.0,0.0
30237679_30237680_0,0.0,0.0,0.0
30237679_30617552_0,0.0,0.0,0.0
30237680_126763506_0,0.0,0.0,0.0
30237680_30294779_0,0.0,0.0,0.0
30237682_30294781_0,4.2607246614206575,0.0,0.0
30237682_3055187871_0,0.0,0.0,0.0
30237685_30237686_0,0.0,0.0,0.0
30237685_409505319_0,0.0,0.0,0.0
30237686_409505320_0,0.0,0.0,0.0
30237686_412398661_0,0.0,0.0,0.0
30237689_290025527_0,15.08527998508411,0.0,0.0
30237689_30237690_0,0.0,0.0,0.0
30237690_30313179_0,0.0,0.0,0.0
30237690_30237691_0,0.0,0.0,0.0
30237691_30313358_0,0.0,0.0,0.0
30237691_30237692_0,7.1572184137388435,0.0,0.0
30237692_30313182_0,5.8800699312759575,0.0,0.0
30237692_30237693_0,11.479246124177212,0.0,0.0
30237693_30313130_0,21.8167696207623,0.0,0.0
30237693_30237694_0,4.37930319766981,0.0,0.0
30237694_3434285993_0,0.0,0.0,0.0
30237694_442540300_0,0.0,0.0,0.0
30237696_30237772_0,0.0,0.0,0.0
30237696_30237697_0,0.0,0.0,0.0
30237697_30237698_0,0.0,0.0,0.0
30237697_30237639_0,0.0,0.0,0.0
30237698_30237873_0,0.0,0.0,0.0
30237698_30237699_0,0.0,0.0,0.0
30237699_30237700_0,0.0,0.0,0.0
30237699_30238005_0,0.0,0.0,0.0
30237700_30237701_0,0.0,0.0,0.0
30237700_30237642_0,0.0,0.0,0.0
30237701_252826185_0,0.03127829960718945,0.0,0.0
30237701_13228605049_0,0.0,0.0,0.0
30237703_2501701155_0,0.0,0.0,0.0
30237703_26057389_0,0.7241389588388266,0.0,0.0
30237705_30238011_0,3.57014195441806,0.0,0.0
30237705_30237706_0,5.407634409341832,0.0,0.0
30237706_112399403_0,4.597486254933238,0.0,0.0
30237768_30248584_0,0.0,0.0,0.0
30237768_30248583_0,0.0,0.0,0.0
30237770_364811897_0,0.0,0.0,0.0
30237772_30247089_0,0.44504937517643606,0.0,0.0
30237772_30237613_0,0.33488916499083987,0.0,0.0
30237867_30237772_0,0.0,0.0,0.0
30237867_30237697_0,0.0,0.0,0.0
30237873_30237867_0,0.0,0.0,0.0
30237873_30238023_0,0.0,0.0,0.0
30238005_30237873_0,0.0,0.0,0.0
30238005_30243365_0,0.0,0.0,0.0
30238006_30238005_0,0.0,0.0,0.0
30238006_30237700_0,0.0,0.0,0.0
30238009_10181609602_0,0.0,0.0,0.0
30238009_30243048_0,1.6502790399668774,0.0,0.0
30238011_30243883_0,0.0,0.0,0.0
30238011_365549375_0,0.7770043449716683,0.0,0.0
30238015_249426450_0,3.403069465836338,0.0,0.0
30238015_3134765936_0,8.501253942957922,0.0,0.0
30238016_1479334732_0,0.6854485224375274,0.0,0.0
30238016_30238015_0,1.0800081206603533,0.0,0.0
30238017_30246860_0,0.0,0.0,0.0
30238017_30238016_0,0.0,0.0,0.0
30238018_530687873_0,1.9998346620005725,0.0,0.0
30238018_30238017_0,0.0,0.0,0.0
30238020_30243362_0,0.0,0.0,0.0
30238020_4840145821_0,0.0,0.0,0.0
30238021_30238020_0,0.5625336334823359,0.0,0.0
30238023_7580972991_0,0.0,0.0,0.0
30238023_30243365_0,0.0,0.0,0.0
30238025_30243366_0,0.0,0.0,0.0
30238025_30237640_0,0.0,0.0,0.0
30238026_30243367_0,0.0,0.0,0.0
30238026_30238025_0,0.0,0.0,0.0
30238027_30243368_0,0.0,0.0,0.0
30238027_30238026_0,0.0,0.0,0.0
30238029_301572459_0,0.0,0.0,0.0
30238029_442540250_0,0.0,0.0,0.0
30238030_442540240_0,0.5187803150925281,0.0,0.0
30238030_30243373_0,0.5414790969568672,0.0,0.0
30238031_30238030_0,2.90148583109357,0.0,0.0
30238031_30254348_0,1.6546721688863353,0.0,0.0
30238032_30243261_0,0.6577471032231074,0.0,0.0
30238032_30238031_0,0.7867201498375611,0.0,0.0
30238197_905811222_0,0.20928500388451535,0.0,0.0
30238197_252825017_0,10.230487589295885,0.0,0.0
30238198_30238197_0,0.7829420801702341,0.0,0.0
30238198_30246669_0,0.45216055850336706,0.0,0.0
30238199_30238198_0,0.4353549660645529,0.0,0.0
30238199_30246671_0,4.999493999678066,0.0,0.0
30238379_30238383_0,8.127620938030642,0.0,0.0
30238379_2560076882_0,0.0,0.0,0.0
30238383_30238379_0,8.127620938030645,0.0,0.0
30238383_192040052_0,0.0,0.0,0.0
30238385_4538123437_0,1.7811218721440254,0.0,0.0
30238385_4834501669_0,0.9146112992562202,0.0,0.0
30242757_30242817_0,0.0,0.0,0.0
30242757_26057131_0,0.0,0.0,0.0
30242758_30242757_0,0.0,0.0,0.0
30242758_26057342_0,0.0,0.0,0.0
30242759_30242758_0,0.0,0.0,0.0
30242759_30242815_0,0.0,0.0,0.0
30242760_30242759_0,0.0,0.0,0.0
30242760_30243212_0,0.0,0.0,0.0
30242762_126798002_0,0.5020337022961445,0.0,0.0
30242762_30242812_0,0.5106682276722548,0.0,0.0
30242763_30242762_0,0.0,0.0,0.0
30242763_30243166_0,0.0,0.0,6.492622295852804
30242764_30242763_0,0.0,0.0,0.0
30242764_30242810_0,0.0,0.0,0.0
30242766_30242968_0,0.0,0.0,7.161167719925331
30242766_506236259_0,0.0,0.0,0.0
30242768_536418296_0,15.260780926391856,0.0,0.0
30242768_219018792_0,40.9617651499391,0.0,0.0
30242809_536418264_0,0.0,0.0,0.0
30242809_506236271_0,0.0,0.0,0.0
30242810_30242809_0,0.0,0.0,0.0
30242810_559794885_0,0.9198022006430767,0.0,0.0
30242811_30242763_0,0.0,0.0,0.0
30242811_30242810_0,0.0,0.0,0.0
30242812_559794881_0,1.5560630028342803,0.0,0.0
30242812_30242811_0,0.5208717431777665,0.0,0.0
30242814_126800081_0,0.5145708143840069,0.0,0.0
30242814_30242760_0,0.0,0.0,0.0
30242815_30242814_0,0.0,0.0,0.0
30242815_559787234_0,0.727587246583297,0.0,0.0
30242816_30242815_0,0.0,0.0,0.0
30242816_30242758_0,0.0,0.0,0.0
30242817_559787232_0,0.2137667004815669,0.0,0.0
30242817_30242816_0,0.0,0.0,0.0
30242818_12309556901_0,0.0,0.0,0.0
30242818_30242817_0,0.0,0.0,0.0
30242818_26057131_0,0.0,0.0,0.0
30242864_33098957_0,0.0,0.0,0.0
30242864_442540236_0,0.0,0.0,0.0
30242864_30243053_0,0.0,0.0,0.0
30242871_30242872_0,0.5255825628169825,0.0,0.0
30242871_33098964_0,0.0,0.0,0.0
30242872_30243061_0,0.0,0.0,0.0
30242872_30254198_0,0.0,0.0,0.0
30242874_30242965_0,2.945241146448253,0.0,0.0
30242874_3193317991_0,6.170792344763403,0.0,0.0
30242877_442540279_0,12.313965271037596,0.0,0.0
30242877_4436976528_0,14.856161186595559,0.0,0.0
30242948_3672891957_0,0.0,0.0,0.0
30242948_415956312_0,0.0,0.0,0.0
30242950_30242951_0,0.0,0.0,0.0
30242950_126683890_0,0.0,0.0,0.0
30242951_2480495525_0,0.0,0.0,0.0
30242951_11256490149_0,0.0,0.0,0.0
30242951_30242952_0,0.0,0.0,0.0
30242952_1697946622_0,0.0,0.0,0.0
30242952_412442324_0,0.0,0.0,0.0
30242955_30242956_0,0.0,0.0,0.0
30242955_126655918_0,0.0,0.0,0.0
30242956_30556413_0,1.7103099855555095,0.0,0.0
30242956_30242957_0,0.0,0.0,0.0
30242957_30555005_0,1.279477999275633,0.0,0.0
30242957_30242958_0,0.0,0.0,0.0
30242958_30556414_0,0.0,0.0,0.0
30242958_30242959_0,0.0,0.0,0.0
30242959_30242960_0,0.7195081390329434,0.0,0.0
30242959_30254193_0,0.5159510696182592,0.0,0.0
30242960_30253569_0,0.01850825272559893,0.0,0.0
30242960_1396408886_0,0.028951031022784318,0.0,0.0
30242962_1307271989_0,21.936841219385222,0.0,0.0
30242962_30242963_0,4.0069535786735315,0.0,0.0
30242963_3193312157_0,2.5965309888637598,0.0,0.0
30242963_1286855172_0,0.0,0.0,0.0
30242965_30243062_0,0.0,0.0,0.0
30242965_431481328_0,0.7852173627128298,0.0,0.0
30242968_1191150266_0,0.0,0.0,28.119183563881318
30242968_30242970_0,31.119045988721155,0.0,31.82941195913661
30242970_3752208202_0,36.38401471376195,0.0,33.6493309467419
30242970_12945382588_0,14.582379160857387,0.0,6.669593863972915
30242971_243047500_0,6.850316889631891,0.0,0.0
30242971_12945382589_0,4.015326305454809,0.0,0.0
30242972_30242973_0,0.0,0.0,6.096544725863825
30242972_600821408_0,1.3905653100837352,0.0,0.0
30242973_30312828_0,1.2666334861516941,0.0,6.2834246031223975
30242973_797498302_0,14.923076929301034,0.0,19.801457429340825
30242973_1621899827_0,0.0,0.0,31.653822991171992
30242975_1622002024_0,8.247310395751319,0.0,17.331748684020283
30242975_30242976_0,22.577024762334837,0.0,37.22604423830752
30242976_71709940_0,61.085938803841444,0.0,18.917023935084128
30242976_2239890983_0,33.428292957664155,0.0,7.2208300398485195
30242977_4171977906_0,43.900886355737235,0.0,0.0
30242977_243341156_0,37.78825555300159,0.0,0.0
30243042_11363307237_0,0.0,0.0,0.0
30243047_10182338470_0,0.0,0.0,0.0
30243047_10177414035_0,0.0,0.0,0.0
30243048_8173071606_0,4.026878628818646,0.0,0.0
30243048_30243047_0,0.0,0.0,0.0
30243053_30242864_0,0.0,0.0,0.0
30243053_442540254_0,0.0,0.0,0.0
30243053_1311770050_0,1.0730378900320938,0.0,0.0
30243054_442540235_0,0.0,0.0,0.0
30243054_559787230_0,0.6978137958025413,0.0,0.0
30243056_7515360155_0,0.0,0.0,0.0
30243056_559787236_0,0.6193144580203598,0.0,0.0
30243058_559787238_0,0.21752795256546092,0.0,0.0
30243058_11012409286_0,0.7464028045839134,0.0,0.0
30243061_2264591838_0,0.0,0.0,0.0
30243061_30243129_0,1.2800682628260602,0.0,0.0
30243062_30243061_0,0.0,0.0,0.0
30243062_30254198_0,0.0,0.0,0.0
30243065_30254089_0,1.4240283107254121,0.0,7.028922790358163
30243065_442540280_0,6.153450823487884,0.0,0.0
30243112_126654237_0,0.0,0.0,0.0
30243112_260723600_0,0.0,0.0,0.0
30243114_30555002_0,9.439926444165089,0.0,0.0
30243114_30558454_0,3.6208622012561587,0.0,0.0
30243115_1487126963_0,0.0,0.0,0.0
30243115_30243114_0,1.3955832686337553,0.0,0.0
30243116_1303457386_0,0.0,0.0,0.0
30243116_30243115_0,0.0,0.0,0.0
30243117_126797329_0,2.9162850990398272,0.0,0.0
30243117_30243116_0,0.0,0.0,0.0
30243118_126797988_0,4.232218976996541,0.0,0.0
30243118_30243117_0,0.0,0.0,0.0
30243120_6762254081_0,8.581807607096009,0.0,0.0
30243120_430535703_0,9.326797035768433,0.0,0.0
30243124_219018793_0,0.518586722627803,0.0,0.0
30243124_30242762_0,0.0,0.0,0.0
30243125_219026483_0,27.302264712458573,0.0,17.533953331649275
30243125_359977425_0,13.599381841348848,0.0,0.0
30243125_126798008_0,6.2434162689872235,0.0,0.0
30243126_330028856_0,1.0318572617158963,0.0,26.400264833015097
30243126_30243125_0,5.346440562662317,0.0,9.881999528352228
30243127_30253375_0,0.0,0.0,9.105566327300856
30243127_30243126_0,0.0,0.0,30.841690312321933
30243128_30243127_0,7.963950007285346,0.0,9.387467954057799
30243128_1479161820_0,22.290438879203283,0.0,0.0
30243129_2264591839_0,7.30241018439735,0.0,0.0
30243129_773324530_0,0.5184622295862413,0.0,0.0
30243156_30243157_0,0.0,0.0,0.0
30243156_30555003_0,3.8289734541167935,0.0,0.0
30243157_30243158_0,0.3399010065934578,0.0,0.0
30243157_2579362580_0,6.723969730701505,0.0,0.0
30243158_1303465743_0,0.19523373621379278,0.0,0.0
30243158_30333313_0,0.20034085142850602,0.0,0.0
30243159_30243160_0,0.0,0.0,0.0
30243159_30253568_0,0.0,0.0,0.0
30243160_30243117_0,0.0,0.0,0.0
30243160_30243161_0,4.831297393341867,0.0,0.0
30243161_1716102039_0,0.0,0.0,0.0
30243161_30243118_0,0.0,0.0,0.0
30243163_30242872_0,0.0,0.0,0.0
30243163_33098964_0,0.08051570689697972,0.0,0.0
30243166_30243124_0,0.002799670179260673,0.0,6.4335875308713835
30243166_219026483_0,19.093321939113753,0.0,34.24203451789896
30243202_30553975_0,0.0,0.0,0.0
30243202_30243203_0,0.0,0.0,0.0
30243203_415935111_0,0.0,0.0,0.0
30243203_30554511_0,0.0,0.0,0.0
30243205_126803357_0,1.029761667990968,0.0,0.0
30243205_30243206_0,0.0,0.0,0.0
30243206_1124790711_0,1.4794280629668117,0.0,0.0
30243206_442540293_0,3.3844148722110106,0.0,0.0
30243208_10182303354_0,2.0192863626580704,0.0,0.0
30243208_30243209_0,1.5368884402216434,0.0,0.0
30243209_30243329_0,0.6269842405512879,0.0,0.0
30243209_30243210_0,0.0,0.0,0.0
30243210_10893766826_0,0.0,0.0,0.0
30243210_11012442310_0,0.0,0.0,0.0
30243211_30242814_0,0.15943819599645795,0.0,0.0
30243212_30243251_0,0.0,0.0,0.0
30243212_30243213_0,0.0,0.0,0.0
30243213_30243251_0,0.0,0.0,0.0
30243244_2412830244_0,0.0,0.0,0.0
30243244_30333328_0,0.0,0.0,0.0
30243245_30243205_0,0.0,0.0,0.0
30243245_30243244_0,0.0,0.0,0.0
30243250_431484966_0,1.49851412296726,0.0,0.0
30243251_26057342_0,0.0,0.0,0.0
30243251_30242759_0,0.0,0.0,0.0
30243253_533662625_0,0.0,0.0,0.0
30243260_30243245_0,0.0,0.0,0.0
30243260_442540255_0,2.070239983297778,0.0,0.0
30243261_30243375_0,0.0,0.0,0.0
30243261_30243262_0,0.0,0.0,0.0
30243262_10182303357_0,0.0,0.0,0.0
30243262_30243263_0,0.07982833717273081,0.0,0.0
30243263_10893712430_0,0.0,0.0,0.0
30243263_33098963_0,0.0,0.0,0.0
30243264_559787233_0,1.588659372083586,0.0,0.0
30243264_30243250_0,2.0692663579945867,0.0,0.0
30243312_30243313_0,0.0,0.0,0.0
30243312_1012330342_0,2.672864780548159,0.0,0.0
30243313_1532752077_0,2.474052136001039,0.0,0.0
30243313_30246862_0,0.0,0.0,0.0
30243319_1479334690_0,5.5633157794930455,0.0,0.0
30243319_30685340_0,11.343240916199509,0.0,0.0
30243319_30243363_0,2.457551770825194,0.0,0.0
30243321_30238006_0,0.0,0.0,0.0
30243321_30247091_0,3.442007175177902,0.0,0.0
30243322_555187275_0,8.482899691687075,0.0,0.0
30243322_30243323_0,0.0,0.0,0.0
30243323_301572951_0,0.0,0.0,0.0
30243323_30247434_0,0.0,0.0,0.0
30243325_442540251_0,0.0,0.0,0.0
30243329_126797989_0,1.4654136593156024,0.0,0.0
30243329_126803324_0,1.2937991292301552,0.0,0.0
30243330_1286855176_0,0.0,0.0,0.0
30243330_1716102034_0,0.0,0.0,0.0
30243331_30243332_0,0.0,0.0,0.0
30243332_1303457341_0,0.0,0.0,0.0
30243332_30243333_0,0.0,0.0,0.0
30243333_30243334_0,0.0,0.0,0.0
30243333_30243392_0,0.0,0.0,0.0
30243334_30555687_0,0.0,0.0,0.0
30243334_1350812728_0,3.478745903260934,0.0,0.0
30243335_30243395_0,0.0,0.0,0.0
30243335_30243336_0,0.0,0.0,0.0
30243336_3835613870_0,6.010848231906682,0.0,0.0
30243336_30243337_0,0.0,0.0,0.0
30243337_30243338_0,0.0,0.0,0.0
30243337_1860575763_0,0.0,0.0,0.0
