road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street
259485171_717885416_0,75.0,75.0,60.0,3,725.4933021628669,652.7273876629632,0.0,1317.4928591628593,0.0,1047.6096665052196
259485174_1125481664_0,75.0,75.0,65.0,3,725.2981698242122,627.2708113820989,0.0,1338.2454603087874,91.26286698017374,1058.9042521156734
259485174_252658057_0,75.0,75.0,65.0,3,726.6437117127097,607.2708190540935,0.0,1338.2454603087874,98.34461791070908,1062.9945382911762
259485178_252736364_0,75.0,75.0,65.0,3,834.5355620639612,518.8333412821432,0.0,1265.084804500265,95.98705396408349,1170.1697732444866
260300602_762058828_0,65.0,65.0,55.0,5,431.51733102452073,599.8829684447135,73.06137942334053,0.0,0.0,25.141790324617144
260300602_264537420_0,70.0,65.0,60.0,4,704.5887938743961,505.0983163299034,0.0,0.0,0.0,55.841834471870406
260300604_260300607_0,70.0,70.0,55.0,3,743.2013549022503,441.1949966859706,0.0,260.20252595015063,0.0,256.1170162453646
260300607_265565989_0,65.0,65.0,55.0,5,784.4349352157773,417.0342634530885,0.0,276.3087316256053,0.0,241.2790150608467
260300607_265566015_0,70.0,70.0,60.0,3,820.5006098357037,290.6045300892764,0.0,276.3087316256053,0.0,191.6816809826263
260300608_265566000_0,75.0,75.0,65.0,2,869.7426962160584,0.0,0.0,0.0,0.0,140.40627578073904
260300608_960117096_0,75.0,75.0,65.0,2,932.4539413986248,0.0,0.0,0.0,62.92275368529817,199.80271597563416
260300608_264545006_0,70.0,70.0,60.0,4,932.4539413986248,0.0,0.0,0.0,0.0,199.80271597563416
260300617_260300602_0,75.0,70.0,60.0,4,705.7349987366091,599.8829684447135,73.06137942334053,0.0,0.0,55.841834471870406
260300617_1314648976_0,70.0,70.0,60.0,4,648.9334276919799,617.7546373171798,102.47802293172283,0.0,0.0,0.0
260300617_302909483_0,75.0,70.0,60.0,5,698.841840827962,617.7546373171798,102.47802293172283,0.0,0.0,59.19974433031343
260548235_265043689_0,75.0,70.0,65.0,2,729.295323212191,0.0,376.04087434728126,24.3987447309758,42.13097552424506,208.2263597278538
260548847_260548855_0,75.0,70.0,60.0,2,702.9344794453552,0.0,0.0,191.36467934281237,32.50659683318576,277.1514508417323
260548847_3957076698_0,75.0,70.0,60.0,3,704.0717766356354,0.0,0.0,173.1399074932717,13.999655852838316,258.8749942045592
260548849_1001486119_0,75.0,75.0,65.0,2,667.1394706085571,0.0,35.72697507654443,177.9998221898733,65.63952664004597,253.1565931165148
260548849_260548847_0,75.0,70.0,60.0,2,668.3873909397544,0.0,0.0,195.65584697111456,42.66187388280321,282.1246139901492
260548851_939099173_0,75.0,70.0,60.0,2,625.2518601083332,0.0,55.93819802287115,231.83096503806595,73.4842365828653,283.46575739108056
260548855_1001486119_0,75.0,70.0,60.0,2,667.1394706085571,0.0,0.0,177.76323593686058,37.58939480064137,253.1565931165148
260550732_265040836_0,75.0,70.0,65.0,5,750.438508491233,311.3344402379107,0.0,672.6328129554654,0.0,320.0063839748946
260550732_625896287_0,75.0,70.0,65.0,3,770.4512226349785,311.3344402379107,0.0,672.6328129554654,0.0,320.0063839748946
260550733_265040864_0,70.0,70.0,60.0,5,1014.9045836754424,263.4581855410101,0.0,381.1316912924167,0.0,267.275153395868
260550733_260551155_0,70.0,70.0,60.0,3,911.2599709557596,204.92752105770973,0.0,381.1316912924167,0.0,291.1679792249158
260551155_3744164558_0,70.0,70.0,60.0,3,848.0883875224384,235.56397413318783,0.0,617.2528285201962,0.0,295.0954292176312
260551158_984073241_0,70.0,70.0,60.0,3,751.3965772730918,290.961760617695,0.0,749.187703905993,0.0,290.96990329635145
260553208_1123742304_0,75.0,75.0,65.0,2,603.2690445947339,0.0,440.22361319617727,0.0,26.122203471265895,219.31292408137975
260553208_260553209_0,75.0,70.0,65.0,4,586.4800110600969,0.0,440.22361319617727,0.0,31.816852518299456,237.1034176500253
260553209_410439782_0,75.0,70.0,60.0,4,549.0716482906611,21.615499783508067,467.94126611697885,0.0,26.61540308032749,218.5607337528941
260553209_12729346769_0,75.0,70.0,60.0,4,583.4954567822383,21.615499783508067,467.94126611697885,0.0,3.604076685270004,212.21338667810457
260611653_260611654_0,55.0,50.0,40.0,4,1906.2598263004124,848.7038788034159,2688.952699570053,0.0,140.99893345752233,1489.132474694479
260611654_260611655_0,55.0,50.0,40.0,4,1894.2047633402103,817.5871478357004,2695.3629982529123,0.0,102.4470484745558,1502.7940680851173
260611655_260611656_0,55.0,50.0,45.0,4,1883.1105164588091,812.7873716078348,2718.677806058555,0.0,102.4470484745558,1500.4326372182586
260611655_5372364825_0,50.0,50.0,40.0,4,1842.8483019984692,726.9813876607915,2701.8918978329284,0.0,0.0,1513.709278150528
260611656_260611653_0,50.0,50.0,40.0,4,1883.1105164588091,812.7873716078348,2688.952699570053,0.0,104.08962196329536,1489.132474694479
260611656_213598463_0,50.0,50.0,40.0,4,1468.9968940958363,686.7551493301382,2275.276282181589,0.0,37.32737579970596,1128.2405117937933
260806298_263689625_0,65.0,65.0,55.0,5,1089.3777906528362,304.90024903540615,86.59025136244918,242.98617346348476,0.0,101.88340685456664
260806298_263689624_0,65.0,65.0,55.0,5,1157.692181179953,308.73544632136696,0.0,235.92278229737272,0.0,176.53977905934812
