road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
30389382_249502424_0,65.0,65.0,55.0,5,1098.130859091989,0.0,148.73372646264554,294.24536479621327,0.0,80.48949962909931,0.062374643004312,0.0,0.0973805065370482,14.944760084015888,0.0006788690252451,0.0001906684015383,2.249034214336668e-05,0.828223923025001,4.203107585557072,0.0,0.0
30389382_30389461_0,75.0,70.0,60.0,2,1098.130859091989,0.0,148.73372646264554,328.71171246590603,0.0,0.0,0.062374643004312,0.0240001893558831,0.1200009467794156,32.77639958404444,0.0142289941873862,0.0001919336119434,2.2616295431130756e-05,0.8302354947844086,23.587983730814333,0.0,0.0
30389389_4398109455_0,75.0,70.0,60.0,3,733.1499516537011,191.89438513450332,0.0,21.763469644300585,0.0,454.4112702175072,0.0312872396326718,0.0104290798775572,0.0156436198163359,37.42121789042332,0.0017147454670361,0.0001827700872195,1.1123564112779196e-05,0.81344801450192,3.180722719684053,0.0,0.0
30389391_30575132_0,75.0,75.0,65.0,2,764.2808855477625,0.0,0.0,403.2680571124823,89.42971010037846,407.5023926939129,0.062374643004312,0.0,0.0915698793351041,50.0,0.0277116891112824,0.0001867739232456,1.5836503401212156e-05,0.8392371574387985,26.085707270332662,0.0,0.0
30389400_3847861549_0,75.0,70.0,65.0,2,1318.9294274016777,0.0,66.39784262969212,75.09478046397203,28.661398821005548,154.12594420161312,0.0,0.0261874323131035,0.0265687563500015,40.184418936262006,0.0113886001739775,0.0001931430459063,2.040303712888157e-05,0.8382372026363307,19.616960974562183,0.0,0.0
30389400_30389426_0,75.0,70.0,60.0,2,1325.5685714833323,0.0,66.39784262969212,75.00547228422748,28.661398821005548,213.4865179386414,0.0,0.0261874323131035,0.0357098607672787,46.76082692695246,0.0766444805864355,0.0001934918384542,2.151373512998976e-05,0.8426142252275278,19.81465995585457,0.0,0.0
30389401_3725362792_0,70.0,70.0,60.0,3,745.4891795842581,124.09172779894176,0.0,255.23112919315648,63.73848060877709,407.3913526193127,0.0,0.0261874323131035,0.0,45.48984213784045,0.0003870374283488,0.000185050938034,1.163816453136361e-05,0.8223729828719368,5.9119336788860135,0.0,0.0
30389406_263710328_0,70.0,70.0,60.0,4,1766.0019430086168,81.31229779151003,92.40404386740278,0.0,0.0,57.0536535649588,0.062374643004312,0.0,0.0353922203786486,50.0,0.021573340818003,0.0001996073750007,2.816460123868224e-05,0.8345643575544852,50.43785789571415,0.0,0.0
30389406_158680076_0,70.0,70.0,60.0,5,1762.1836585089873,81.31169991558346,82.96212038812207,0.0,0.0,72.30865865480412,0.062374643004312,0.0,0.0846029422373671,50.0,0.0012712608653944,0.0001998454623689,2.8703251392686923e-05,0.8360429289537702,31.323491523103357,0.0,0.0
30389407_30575306_0,75.0,75.0,65.0,2,730.308930245163,0.0,0.0,222.9914010541988,70.06417255115964,369.8725311600893,0.062374643004312,0.0,0.0478544964900406,50.0,0.053007942114392,0.0001871604507945,2.1531606938136123e-05,0.8326088696337512,1.2842918895778137,0.0,0.0
30389407_30575311_0,75.0,75.0,65.0,3,769.8230699920031,0.0,0.0,246.7768307181956,70.06417255115964,352.639913108696,0.062374643004312,0.0,0.0507636138840153,47.10236996088288,0.0006271041059581,0.0001872912663206,2.0774463702112703e-05,0.8310440595457212,0.3482362356079305,0.0,0.0
30389409_263821495_0,65.0,60.0,55.0,5,1707.885998783053,429.9734779777368,359.69908815914573,0.0,0.0,55.4225462842653,0.0,0.0,0.1262596174305064,16.96238413744936,0.001581185616659,0.0001892814327923,1.018893692572402e-05,0.7971929949519421,0.0,0.0,0.0
30389409_264075698_0,70.0,70.0,60.0,4,1742.0277635558907,429.9734779777368,359.69908815914573,0.0,0.0,26.55047058511755,0.0,0.0,0.1938232109813531,28.55785249030305,0.0016311585621907,0.0001900011645833,1.176417072700598e-05,0.7991524034858203,0.0,0.0,0.0
30389424_213757129_0,65.0,65.0,55.0,5,1280.902656854079,66.07901057160767,74.01205683997476,220.74966622891029,0.0,65.71922830009892,0.0,0.0,0.0341368940080212,31.41511326290851,0.0005090072549213,0.0001953668975641,1.869854081846889e-05,0.8329294566417342,30.379362123836305,0.0,0.0
30389424_30389468_0,70.0,65.0,55.0,5,1281.0021200765343,0.0,34.60506298541446,159.12042053926328,0.0,65.71922830009892,0.0,0.0,0.0151314322164419,16.798021264357388,0.0015690175368043,0.0001963867594995,2.1983286364084785e-05,0.83736096585822,10.00160572335202,0.0,0.0
30389426_3745747448_0,75.0,75.0,65.0,2,1323.4668958791692,0.0,93.09740794057588,71.28051944381158,80.92532388494465,219.08175102356208,0.0,0.0261874323131035,0.0,50.0,0.0777406771770551,0.0001929795590024,2.0396789025273865e-05,0.8421490088429,26.21720113663603,0.0,0.0
30389431_4171954126_0,75.0,70.0,60.0,2,2252.280294245528,0.0,0.0,0.0,97.2344659345652,217.99953282825035,0.062374643004312,0.0,0.0,49.617619907800986,0.0061496781918614,0.0002019590686554,2.585105648139716e-05,0.8480698390841328,27.261980379626028,0.0,0.0
30389431_249316285_0,75.0,75.0,65.0,2,2213.8465625809704,0.0,0.0,28.56688980307125,0.0,149.10965815009422,0.0421991293474224,0.0060284470496317,0.0120568940992635,33.84486874962748,0.0255407418095021,0.0002001761744994,2.3429358260428467e-05,0.8402537316196889,21.4559386883958,0.0,0.0
30389433_249091504_0,70.0,70.0,60.0,5,909.230693590826,236.3071768054488,119.22918686885666,125.88279449437172,0.0,469.5649347067698,0.0,0.0,0.0055798025566003,20.845870499385708,0.0162898218116213,0.0001845234404459,9.404602062486703e-06,0.8113349334393474,9.709331963297643,0.0,0.0
