road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
30438367_1381399732_0,50.0,1.0,0.05744628536991295,0.0001942297958194923,2.116631006747298e-05,0.8344128809779875
30438369_922790550_0,34.18888085799968,0.5526315789473685,0.003959192595587565,0.0001955790808212193,2.4685658830393444e-05,0.8261425339523671
30438369_1619563092_0,15.697751722981094,0.3181818181818182,0.00010850112060500733,0.00019633515598634822,2.2680914057977515e-05,0.8256049172251585
30438370_30438388_0,38.41156230278034,0.7142857142857143,0.01753420307068576,0.00017093511213050946,3.410943295208495e-05,0.8343077387263604
30438377_942629434_0,37.58066536483215,0.375,0.001720554930339766,0.00018172019645350344,3.2869428037512295e-05,0.8275947821870961
30438377_2383568494_0,43.55701463040791,0.8214285714285714,0.0021032569383128354,0.0001791715701034556,2.5495051073415536e-05,0.8176717318787166
30438383_30438600_0,40.0452579971831,0.75,0.0017609321454397115,0.0001938232496096318,2.58291219913009e-05,0.8115351718947086
30438384_158680078_0,50.0,1.0,0.0017054387646294785,0.00019929917166751655,2.9240054669557948e-05,0.8445160695130611
30438384_266326618_0,31.351045923728336,0.6176470588235294,0.016855420753848098,0.00020001218462109983,3.01135869627811e-05,0.8459696755447521
30438388_30438713_0,50.0,1.0,0.008402189202311842,0.0001706746322876837,3.200581324236884e-05,0.8325271101764594
30438388_513423684_0,50.0,1.0,0.013905167188116577,0.00016998968241184725,3.0126384821942998e-05,0.8298546500227029
30438389_263701656_0,50.0,1.0,0.003301682741393822,0.00019365283895716643,3.97581832277994e-05,0.8369231388275227
30438389_256925867_0,42.49471793720818,0.6428571428571429,0.041785359638005115,0.0001931496670365007,3.763052783456609e-05,0.8338640045686552
30438389_249785398_0,40.79641385392135,0.75,0.015748992571141575,0.00019361282544631028,3.8803357992838526e-05,0.8359494535047682
30438391_263703319_0,20.597056963022567,0.4,0.01153736289847246,0.00019499634349432138,2.5443046848801213e-05,0.8157424063896115
30438391_30438383_0,24.863658287537977,0.5714285714285714,0.0017981011494615652,0.00019427090442851003,2.5442702510698253e-05,0.8132529831915287
30438397_249785395_0,44.28619386231232,0.5,0.0016120249069322534,0.0001904361033049258,3.3919741996525405e-05,0.8310045879240033
30438397_4020495675_0,39.428910513246876,0.6333333333333333,0.02864582768825472,0.0001913864323303953,3.387155254310451e-05,0.830976258854601
30438399_519112773_0,26.367754756470713,0.7272727272727273,0.008183308278938982,0.00020146312262866645,2.4954776376908982e-05,0.8362398457216003
30438399_249707302_0,25.831542430055762,0.75,0.024333009304014445,0.0002014980936856309,2.548126628256356e-05,0.83701468393928
30438405_1395083821_0,50.0,1.0,0.000673897743214265,0.00017152168046381087,2.0928096561202204e-05,0.8362783213835037
30438405_4541004956_0,50.0,1.0,0.029799887689490025,0.00017162349574268842,1.9782348428525264e-05,0.8368622852926125
30438408_263703330_0,25.594804683012576,0.5714285714285714,0.010642850063735014,0.00019266750220662594,2.215855040162778e-05,0.818686583290517
30438408_303340029_0,11.54661493951892,0.25,3.7660351664444474e-05,0.00019245145727646456,2.102945846410459e-05,0.813307323930524
30438410_263781788_0,32.55584688310543,0.5,0.029980645816358356,0.0001992158660603133,1.5278355982628634e-05,0.8300825509507356
30438410_156334363_0,36.24910610518693,0.5454545454545454,0.029426694703541208,0.0001991596287257241,1.3886059930799671e-05,0.8276366846969394
30438415_30459591_0,10.890731052506428,0.19230769230769232,0.0014732047464991551,0.00019338512005195296,2.463218296698604e-05,0.8128281669808546
30438415_263703315_0,13.480706592137292,0.2,6.800829429504056e-05,0.0001945312085967361,2.2787310787403012e-05,0.8148075859786158
30438417_1246618704_0,41.7708788094029,0.5869565217391305,0.017379891008109806,0.00017360026599642784,3.398673179901022e-05,0.8360870816595876
30438417_30438650_0,48.503788845961,0.9444444444444444,0.00022567308196161354,0.00017193179076369468,3.2373356248084035e-05,0.8321364779023904
30438446_248951008_0,36.58970587143483,0.7368421052631579,0.01057140233594184,0.0001737789875236568,1.5787874396552824e-05,0.8224382868962267
30438446_30438461_0,50.0,1.0,7.15633390031961e-05,0.00017301751512641638,1.4722012542269241e-05,0.8251215815667576
30438447_30389406_0,39.685682092602605,0.6071428571428571,0.02149862707352679,0.00020035810367469273,3.0322247153719883e-05,0.8413467187990002
30438447_158680077_0,50.0,1.0,0.012199786229092109,0.0002009370876398607,3.12515224885003e-05,0.8465377811115458
30438453_259476134_0,50.0,1.0,0.001593411502118821,0.00017791556155719902,2.024582154864451e-05,0.8187795047777313
30438461_41430291_0,48.463456482322755,0.9090909090909091,0.0005334590258408685,0.00017287815610702147,1.5648118131209726e-05,0.8252256713996928
30438464_56431800_0,45.37195730085993,0.7727272727272727,0.00038481191255595836,0.00017202414424716386,1.3930458919636344e-05,0.8239543306097654
30438464_41430295_0,50.0,1.0,0.007379781466488313,0.00017247152333546014,1.4453198093691833e-05,0.825788748448828
30438466_156334151_0,49.60131025587588,0.9431818181818182,0.017882539646479994,0.0001968381226474618,1.783597465198732e-05,0.8336598722075194
30438466_1381399721_0,50.0,1.0,0.007459061853760432,0.00019540663391259615,1.9854565607157244e-05,0.8344219605825292
30438473_296483941_0,19.99042518525163,0.3125,0.024880804119897956,0.0001915577282846584,3.5954437999822584e-05,0.8333630753404508
30438487_1395083804_0,50.0,1.0,0.006583278035046439,0.00017040022081202304,1.95781915900323e-05,0.8387672278265262
30438489_941483343_0,46.83784594272649,0.8,0.007391313684687939,0.00019468296937890614,1.8329870681110936e-05,0.8300397335222487
30438489_30438670_0,50.0,1.0,0.0001216518957449323,0.00019495299869096475,1.8766381136850273e-05,0.8338732962887088
30438508_5219776931_0,12.168661262065527,0.5714285714285714,0.0001821743641910925,0.00018977711284745485,7.1578099699751394e-06,0.8139694354315227
30438537_1033276584_0,50.0,1.0,0.0047429787939270935,0.00018282400211484505,2.5466808022828548e-05,0.8376477968218727
30438542_919654867_0,50.0,1.0,0.012647924181937244,0.0001736675836356362,1.4806490829588584e-05,0.8357562530592144
30438542_960119515_0,50.0,1.0,0.05707820818000758,0.0001737969234060176,1.538590633150993e-05,0.8377423276487159
30438543_30438757_0,50.0,1.0,0.01722381587458103,0.00017161431160283053,3.0000741859156883e-05,0.8330462096377396
30438543_937816843_0,49.60772361394419,0.9821428571428571,0.00855586540323268,0.00017122862692863048,2.4221130887667503e-05,0.8271667955422974
30438549_34746453_0,30.86610755957112,0.3333333333333333,0.000604444308793958,0.00019323860645081826,2.8061461634458214e-05,0.8144992282667276
