road_id,lden_db
21432562_21432558_0,57.43636391818182
21432565_29808845_0,43.45428564857143
21432565_1589761430_0,44.36666656666667
21432567_21432565_0,45.21538441538461
21432567_1589761429_0,45.08571405714286
21432569_4515744703_0,71.5999985
21432569_28392022_0,71.5999985
21432569_29808846_0,48.2000008
21432572_239694867_0,69.4000015
21432572_10219369883_0,69.4000015
21432647_28341799_0,64.0999985
21432647_533757985_0,64.5999985
21432653_270975461_0,58.4000015
21432665_244149835_0,45.2000008
21432665_21432669_0,69.8000031
21432665_529132504_0,45.2000008
21432669_21432665_0,58.1000023
21432669_12381886242_0,51.13846208461538
21432669_244149840_0,50.77222229444445
21432669_21432670_0,60.84000091
21432670_21432669_0,59.43077
21432670_2427832581_0,57.14285824285714
21432670_150541831_0,44.46666647878788
21432671_1354122705_0,58.4750004
21432671_2427832581_0,67.8000031
21432671_150541832_0,44.67435893846154
21432798_29123438_0,69.3000031
21432798_29266096_0,62.58000108
21432799_29221586_0,60.5
21432799_967017877_0,71.9000015
21432801_735967920_0,60.5
21432801_3163433363_0,60.5
21432802_29221583_0,60.5
21432802_26999095_0,62.7000008
21432805_11432361986_0,64.3000031
21432810_262476527_0,51.34705891176471
21432810_26753107_0,52.14545441818181
21432815_29123432_0,69.6999969
21432815_29123420_0,56.51499976
21441699_21441700_0,54.4000015
21441699_28253035_0,63.07142802857143
21441700_28254758_0,48.7000008
21441700_303785121_0,63.6454537
21441701_620649500_0,67.5999985
21441701_29492945_0,46.23749995
21441701_29489364_0,69.3000031
21441709_21441712_0,45.39655159655173
21441709_561503519_0,59.88571438571429
21441709_30432646_0,54.85999985
21441712_21441709_0,46.04482756551724
21441714_561503519_0,56.4625001
21441714_223825928_0,54.7999992
21441714_30432116_0,54.81666691666667
21441715_30432557_0,50.02000046
21441715_30432113_0,58.18333306666667
21441715_30432115_0,63.100001
21441716_30432125_0,51.4000015
21441716_30432113_0,55.15555528888889
21441716_30432128_0,47.10588253529412
21441716_30432550_0,46.4874997
21441718_26733322_0,58.47878762727272
21441718_530202_0,63.6571421
21441718_35233751_0,52.71666654166666
21441718_538421406_0,60.033332816666665
21441719_3805490086_0,64.9000015
21441719_27197233_0,61.4000015
21441721_27197222_0,50.575000125
21441721_28961194_0,69.20000075
21441721_29121353_0,61.0
21441721_29141701_0,63.92000046
21441722_27197203_0,46.603846042307694
21441722_29686217_0,67.3000031
21441722_13388759195_0,56.58333332916666
21441724_27197176_0,65.3000031
21441724_3805490107_0,66.0999985
21441724_27197196_0,58.79999986666667
21441725_27197175_0,68.3000031
21441725_30301214_0,62.2000008
21441726_29686212_0,70.0999985
21441726_30301214_0,70.0999985
21441727_28252682_0,66.5999985
21441727_28253036_0,49.92222343333333
21441727_28252724_0,44.11730774038461
21441728_26755227_0,70.4000015
21441728_1782327774_0,59.68333370833333
21441730_59893232_0,59.5999985
21441730_59893230_0,56.02857098571428
21441732_28300055_0,70.9000015
21441732_29121463_0,70.1999969
21441733_28300103_0,71.6999969
21441733_28509902_0,66.33999938
21441736_26752863_0,55.79999925
21441736_26752051_0,48.616666629166666
21441736_6288237292_0,67.6999969
21441737_262476527_0,51.77222209166667
21441737_26752219_0,67.6000001
21441737_1666487146_0,57.174999953125
21441737_26752062_0,54.83714305714286
21483449_27366900_0,64.98571448571428
21483449_296092115_0,64.5999985
