road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
12614668_12614635_0,50.0,1.0,0.0009270427112909248,6.87485769387697e-05,9.93909136616948e-07,0.8312779285991846
12614668_486432642_0,30.017008423878302,0.5609756097560976,0.001347554599480094,6.796199666436362e-05,9.802904814613471e-07,0.8246085870475601
12614668_104306737_0,23.931885023306098,0.9375,0.009869946170104511,6.815795175609733e-05,9.069670907986214e-07,0.8254268676143793
12614672_12614668_0,26.39165159335598,0.9473684210526315,0.010058530985883204,6.922364736067377e-05,1.944850732359011e-06,0.8373678704865398
12614675_52720021_0,47.477133439272606,0.6612903225806451,0.02319305416412632,7.041733654031181e-05,1.7388441313783703e-06,0.841973507319784
12614678_12614682_0,50.0,1.0,0.02180977676674285,7.047534324552019e-05,2.024879856767616e-06,0.8427619909166113
12614681_29266370_0,50.0,1.0,0.0014196889018430823,8.097497699410564e-05,5.169891664657308e-06,0.8542319894404836
12614681_508080930_0,40.40554033805436,0.6153846153846154,0.0024906892719894487,8.116714907527105e-05,4.601190124745583e-06,0.8575716399755634
12614682_516394458_0,50.0,1.0,0.021782318447514187,7.014179159168974e-05,3.3373115019378217e-06,0.8458952391537136
12614683_598234402_0,50.0,1.0,0.026776070581299917,7.817021442473282e-05,3.7254789867494534e-06,0.8522265864207519
12614683_1791505417_0,32.94463217458419,0.9074074074074074,0.010337940263664571,7.811693046754336e-05,3.306295188779875e-06,0.8487172594253433
12615161_1093519531_0,48.23921807099241,0.8,0.011163267698082343,7.691139485025835e-05,4.4052448631658215e-06,0.8612939931911854
12615161_288101517_0,38.32568652251338,0.6666666666666666,0.01253690834327981,7.692664832000478e-05,4.4617960383309405e-06,0.8615207410303303
12615171_29420114_0,45.56792644235178,0.75,0.010653545182656581,7.532382510102893e-05,4.883926123455464e-06,0.8583672689226585
12615171_1993003775_0,49.0824052784912,0.8809523809523809,0.000761786545204117,7.48865313074423e-05,3.1625393779341653e-06,0.8543529839315817
12615173_29419201_0,42.46644090305307,0.6666666666666666,0.014373835207369403,7.745708318050944e-05,5.579802014525213e-06,0.8638960624126654
12615173_16541701_0,50.0,1.0,0.007660398221489329,7.738962389672047e-05,5.781405559148141e-06,0.8642850487418539
12615195_30554091_0,44.220409577788,0.7153846153846154,0.015213885029326808,6.262421337613153e-05,1.2506435314169388e-06,0.8167479845578949
12615195_30553536_0,42.704307557953314,0.875,0.015262461969746031,6.340321558908108e-05,5.012683159092106e-07,0.8115457210569696
16541457_256724098_0,50.0,1.0,0.00035596620694758796,6.483619210482291e-05,6.259706787846886e-06,0.8460870329513261
16541457_1114040971_0,38.25511087565039,0.59375,0.018609889348678466,6.500230758826956e-05,5.579650220014889e-06,0.8462138660651053
16541459_16541461_0,40.2055017039267,0.8648648648648649,0.0009209188765017905,6.287326372681506e-05,1.7394830791095963e-06,0.839522776291016
16541459_27559816_0,26.566876799308496,0.4444444444444444,0.0002385545881138659,6.352051638599302e-05,1.6835471465049604e-06,0.8411869811933039
16541459_27559815_0,28.384675158558707,0.4375,0.00035431382517276067,6.328332140550813e-05,1.9609870356768628e-06,0.8402022188173285
16541459_16541466_0,41.05031173792156,0.5789473684210527,0.0009356823808507527,6.368854049278481e-05,2.793335829528836e-06,0.8421515289372521
16541461_16541459_0,38.76289389148502,0.8783783783783784,0.0009209188765017905,6.287326372681506e-05,1.7394830791095963e-06,0.839522776291016
16541461_27559833_0,50.0,1.0,0.0002650749301297562,6.223160822893306e-05,1.5749551662651378e-06,0.8375453962083126
16541462_27560124_0,47.875106956997655,0.85,0.0005847067266352247,6.196923761820997e-05,1.7697955570411585e-06,0.835424594024429
16541462_5233789092_0,42.44056993540607,0.8809523809523809,0.00046036949523049254,6.154442497838737e-05,1.414078271849644e-06,0.8320663310623019
16541464_26943821_0,50.0,1.0,0.0002610480526162969,5.983756072528295e-05,1.049208449046715e-06,0.8258338216341788
16541464_5233789092_0,28.767959774536255,0.8272727272727273,0.00031806935775104394,6.0544962751052446e-05,1.0119402873128924e-06,0.8277791166820234
16541465_26943835_0,50.0,1.0,8.034481522546609e-05,6.113864602968936e-05,3.922693030166577e-06,0.8410363794137915
16541465_213217327_0,50.0,1.0,0.026755098438742582,6.197263527152287e-05,2.9546609116825566e-06,0.841854590989886
16541465_26943818_0,50.0,1.0,0.024848165067172672,6.112851224077752e-05,3.982560185376848e-06,0.8411225545805445
16541466_27587405_0,33.725228403063596,0.5,0.0010411855437831535,6.430424031643986e-05,4.82304560488976e-06,0.8442824710586698
16541466_16541459_0,40.6757472976432,0.6052631578947368,0.0009356823808507527,6.368854049278481e-05,2.793335829528836e-06,0.8421515289372521
16541466_27559817_0,31.15267115266223,0.6666666666666666,9.097094063590276e-07,6.403423623412019e-05,3.034961415418681e-06,0.842770749883865
16541466_27559825_0,27.422024339934833,0.39473684210526316,4.6544228158120645e-05,6.378074964071451e-05,3.2592934960635236e-06,0.8418252848731753
16541467_16541468_0,41.38979149093113,0.9444444444444444,0.020109283185401863,6.816339288579366e-05,5.5971027338158094e-06,0.8574049196717943
