idTram,day_pct_fluid,day_pct_congested,day_traffic_volatility,day_sensor_uptime_pct,evening_pct_fluid,evening_pct_congested,evening_traffic_volatility,evening_sensor_uptime_pct,night_pct_fluid,night_pct_congested,night_traffic_volatility,night_sensor_uptime_pct
182,0.9382763975155279,0.00281444099378882,0.6749151469309865,0.9455813526658713,0.9874338624338624,0.0013227513227513227,0.3582275992167271,0.9485570890840652,0.9918308505526189,0.0009610764055742432,0.295193384566703,0.33392169448010267
183,0.9327193407658749,0.0008725157537566651,0.7350742782925503,0.946590804808663,0.9834656084656085,0.0006613756613756613,0.46785864074911254,0.9485570890840652,0.9908785405664906,0.0,0.3222836681779932,0.3342426187419769
184,0.9449030333167578,0.0002983590253605172,0.6845985111905197,0.9227310268881344,0.9361179361179361,0.0,0.8095865229159666,0.5106649937264742,0.9588900308324769,0.0,0.7388173994756864,0.15612965340179719
185,0.570946981305547,0.03054448871181939,1.059764363473876,0.8983206387079012,0.6143958868894601,0.00856898029134533,0.9029849578236306,0.732120451693852,0.9114799446749654,0.0008298755186721991,0.7867495464551487,0.5800706033376123
186,0.944455504678479,0.00019908421262193908,0.6653335786963405,0.9219051114985776,0.9345679012345679,0.0,0.8224148521370162,0.5081555834378921,0.9603753910323254,0.0,0.7625608712889848,0.15388318356867778
187,0.6795934477994868,0.010953226761397277,0.8830461135194274,0.9299807286409103,0.793273174733388,0.004922067268252666,0.8070839797149023,0.7647427854454203,0.9590628218331617,0.0005149330587023687,0.7137357910471265,0.6232349165596919
188,0.8398364098596219,0.0018790759367746214,0.5773822295975076,0.8302285032577774,0.9552238805970149,0.0,0.3289716267579213,0.8406524466750314,0.9900662251655629,0.0,0.518070013995701,0.5815147625160462
189,0.8815944987643709,0.00483507037713549,0.7196797362541949,0.8540882811783059,0.8923395445134575,0.003105590062111801,0.8139121165180314,0.6060225846925973,0.6661971830985915,0.04225352112676056,1.2652447493706536,0.11392811296534018
190,,,,0.0,,,,0.0,,,,0.0
191,,,,0.0,,,,0.0,,,,0.0
192,0.9933462995188863,0.0012283754734363805,0.530832335398011,0.8964852711755529,0.9978768577494692,0.0,0.2982179386186736,0.5909661229611042,1.0,0.0,0.091284680563553,0.07654043645699615
193,0.8705526854469247,0.009455112584072521,0.6211215812471405,0.9414517757180876,0.9829954218443427,0.0006540222367560497,0.5188584039310041,0.9592220828105396,0.9993894993894994,0.0,0.3158787440212132,0.5256739409499358
194,0.9933462995188863,0.0012283754734363805,0.530832335398011,0.8964852711755529,0.9978768577494692,0.0,0.2982179386186736,0.5909661229611042,1.0,0.0,0.091284680563553,0.07654043645699615
