TRAM,fid,street_id,street_length_m,daytime_count_100m,nighttime_count_100m,continuous_count_100m,discontinuous_count_100m,transport_related_count_100m,noise_sensitive_count_100m,recreation_green_count_100m,support_infrastructure_count_100m,daytime_count_per_meter_100m,nighttime_count_per_meter_100m,continuous_count_per_meter_100m,discontinuous_count_per_meter_100m,transport_related_count_per_meter_100m,noise_sensitive_count_per_meter_100m,recreation_green_count_per_meter_100m,support_infrastructure_count_per_meter_100m
T03504F,463,T03504F,98.13359419440259,8,2,53,9,11,1,2,44,0.08152152242739633,0.02038038060684908,0.5400800860815006,0.09171171273082086,0.11209209333766994,0.01019019030342454,0.02038038060684908,0.44836837335067975
T03458Q,464,T03458Q,88.58771801041175,7,3,54,7,1,3,1,45,0.07901772567589209,0.03386473957538232,0.6095653123568818,0.07901772567589209,0.01128824652512744,0.03386473957538232,0.01128824652512744,0.5079710936307348
T11492P,465,T11492P,102.75365951122,1,0,1,1,0,0,1,0,0.00973201348503609,0.0,0.00973201348503609,0.00973201348503609,0.0,0.0,0.00973201348503609,0.0
T08468M,466,T08468M,56.55327659270645,0,0,1,0,1,0,0,1,0.0,0.0,0.017682441411873345,0.0,0.017682441411873345,0.0,0.0,0.017682441411873345
T21331E,467,T21331E,61.87647468511141,1,0,1,0,0,0,3,0,0.01616123098623487,0.0,0.01616123098623487,0.0,0.0,0.0,0.04848369295870461,0.0
T07500R,468,T07500R,136.2307971489534,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.02202145229114258,0.0,0.0,0.0
T07120J,469,T07120J,60.601306531607115,0,0,2,0,2,1,3,0,0.0,0.0,0.0330025887966109,0.0,0.0330025887966109,0.01650129439830545,0.04950388319491635,0.0
T02840O,470,T02840O,154.6039683594523,11,1,15,10,4,3,3,2,0.07114953203804664,0.006468139276186058,0.09702208914279087,0.06468139276186058,0.02587255710474423,0.019404417828558174,0.019404417828558174,0.012936278552372116
T02245B,471,T02245B,127.39569855042099,2,2,3,3,7,0,2,1,0.01569911718179743,0.01569911718179743,0.023548675772696145,0.023548675772696145,0.054946910136291,0.0,0.01569911718179743,0.007849558590898715
T07783Q,472,T07783Q,29.30763284186003,19,4,24,24,5,4,7,6,0.6482952786573175,0.13648321655943527,0.8188992993566117,0.8188992993566117,0.1706040206992941,0.13648321655943527,0.23884562897901174,0.2047248248391529
T08080W,473,T08080W,83.94174700905984,13,4,50,13,8,9,23,29,0.1548693047643732,0.04765209377365329,0.5956511721706661,0.1548693047643732,0.09530418754730657,0.1072172109907199,0.2739995391985064,0.34547767985898636
T02505C,474,T02505C,134.19231694180561,27,1,36,25,9,2,28,9,0.2012037694505933,0.007451991461133085,0.26827169260079103,0.18629978652832713,0.06706792315019776,0.01490398292226617,0.20865576091172636,0.06706792315019776
T04236I,475,T04236I,79.42528655115133,7,1,12,7,4,3,0,5,0.08813314126971229,0.012590448752816041,0.1510853850337925,0.08813314126971229,0.050361795011264164,0.03777134625844813,0.0,0.0629522437640802
T04547U,476,T04547U,203.83281817383852,2,0,5,0,0,0,2,3,0.009811962656054251,0.0,0.02452990664013563,0.0,0.0,0.0,0.009811962656054251,0.014717943984081378
T01584N,477,T01584N,10.050111171103485,25,8,26,31,6,0,2,2,2.4875346724403493,0.7960110951809117,2.5870360593379633,3.084542993826033,0.5970083213856838,0.0,0.19900277379522793,0.19900277379522793
T06056O,478,T06056O,57.653277732199086,7,0,13,5,4,1,1,6,0.12141547324534044,0.0,0.22548587888420368,0.08672533803238602,0.06938027042590883,0.017345067606477207,0.017345067606477207,0.10407040563886323
T07373C,479,T07373C,52.95906438188478,13,3,15,15,5,2,4,0,0.24547261458884062,0.05664752644357861,0.28323763221789305,0.28323763221789305,0.09441254407263101,0.037765017629052405,0.07553003525810481,0.0
T10402T,480,T10402T,119.32020852329094,7,0,16,6,4,3,1,6,0.05866567018807733,0.0,0.13409296042989105,0.05028486016120914,0.03352324010747276,0.02514243008060457,0.00838081002686819,0.05028486016120914
T07638I,481,T07638I,59.255322921199365,4,0,6,3,0,0,0,2,0.0675044840329264,0.0,0.1012567260493896,0.0506283630246948,0.0,0.0,0.0,0.0337522420164632
T11237C,482,T11237C,103.50158943034418,3,0,3,1,0,0,2,0,0.028985062128142277,0.0,0.028985062128142277,0.009661687376047425,0.0,0.0,0.01932337475209485,0.0
T04715S,483,T04715S,63.67010704573627,4,0,4,2,2,0,3,0,0.0628238302964792,0.0,0.0628238302964792,0.0314119151482396,0.0314119151482396,0.0,0.0471178727223594,0.0
RD0035I,484,RD0035I,150.4510913504245,2,0,10,2,4,1,2,7,0.013293356545627723,0.0,0.06646678272813862,0.013293356545627723,0.026586713091255446,0.006646678272813861,0.013293356545627723,0.04652674790969703
T05364T,485,T05364T,79.28014990731482,4,0,5,2,0,0,2,1,0.05045399137963711,0.0,0.06306748922454639,0.025226995689818555,0.0,0.0,0.025226995689818555,0.012613497844909278
T05239P,486,T05239P,88.76737998833636,1,0,1,0,0,0,1,0,0.011265399520988404,0.0,0.011265399520988404,0.0,0.0,0.0,0.011265399520988404,0.0
T04732T,487,T04732T,133.1727842095836,7,0,7,4,3,0,7,0,0.05256329242905665,0.0,0.05256329242905665,0.030036167102318084,0.022527125326738562,0.0,0.05256329242905665,0.0
T10805I,488,T10805I,38.37977459136121,15,1,15,15,4,4,6,2,0.39083085191897676,0.026055390127931784,0.39083085191897676,0.39083085191897676,0.10422156051172714,0.10422156051172714,0.1563323407675907,0.05211078025586357
T14420L,489,T14420L,75.24354978675777,5,1,6,5,3,0,8,1,0.06645087870216296,0.013290175740432592,0.07974105444259555,0.06645087870216296,0.039870527221297775,0.0,0.10632140592346073,0.013290175740432592
T13303D,490,T13303D,11.104410001152623,36,8,42,42,4,1,1,9,3.2419552228585986,0.7204344939685774,3.7822810933350315,3.7822810933350315,0.3602172469842887,0.09005431174607217,0.09005431174607217,0.8104888057146497
T06014E,491,T06014E,55.74022563391375,2,1,2,3,6,1,1,0,0.03588073024919996,0.01794036512459998,0.03588073024919996,0.053821095373799935,0.10764219074759987,0.01794036512459998,0.01794036512459998,0.0
T02593S,492,T02593S,134.25950434649832,30,1,34,31,6,0,31,5,0.22344786796304333,0.007448262265434778,0.25324091702478246,0.23089613022847813,0.04468957359260867,0.0,0.23089613022847813,0.03724131132717389
T18095I,493,T18095I,83.02700160495932,3,0,4,2,0,1,11,0,0.03613282356351895,0.0,0.048177098084691936,0.024088549042345968,0.0,0.012044274521172984,0.13248701973290283,0.0
T21341G,494,T21341G,56.967623068069805,1,2,1,2,1,0,1,0,0.01755383051185257,0.03510766102370514,0.01755383051185257,0.03510766102370514,0.01755383051185257,0.0,0.01755383051185257,0.0
T06655F,495,T06655F,73.25799640101832,0,0,6,0,2,0,1,6,0.0,0.0,0.08190232185925027,0.0,0.02730077395308342,0.0,0.01365038697654171,0.08190232185925027
T09995I,496,T09995I,133.6751389699264,11,1,12,12,10,3,1,1,0.08228904854532995,0.007480822595029996,0.08976987114035995,0.08976987114035995,0.07480822595029996,0.022442467785089987,0.007480822595029996,0.007480822595029996
T11274H,497,T11274H,39.70392660096524,4,1,7,3,1,0,8,2,0.10074570306864199,0.025186425767160497,0.1763049803701235,0.07555927730148149,0.025186425767160497,0.0,0.20149140613728397,0.05037285153432099
T15386E,498,T15386E,18.57016487650121,8,4,9,11,4,2,19,1,0.4307985445042141,0.21539927225210706,0.48464836256724086,0.5923479986932944,0.21539927225210706,0.10769963612605353,1.0231465431975084,0.053849818063026765
T00687P,499,T00687P,28.807476449339706,14,6,24,18,9,6,11,10,0.4859849499354843,0.2082792642580647,0.8331170570322588,0.624837792774194,0.312418896387097,0.2082792642580647,0.3818453178064519,0.3471321070967745
T12673W,500,T12673W,79.86242545455644,3,2,4,4,1,2,4,0,0.03756459915817444,0.025043066105449627,0.050086132210899255,0.050086132210899255,0.012521533052724814,0.025043066105449627,0.050086132210899255,0.0
T11582Q,501,T11582Q,135.26798065555133,0,0,1,0,1,1,11,0,0.0,0.0,0.007392732523644431,0.0,0.007392732523644431,0.007392732523644431,0.08132005776008874,0.0
T11954Y,502,T11954Y,149.70352798366903,3,0,4,0,3,0,2,1,0.020039607886377042,0.0,0.026719477181836055,0.0,0.020039607886377042,0.0,0.013359738590918028,0.006679869295459014
T08404W,503,T08404W,108.63426189768828,6,4,7,7,8,0,0,1,0.05523119405598575,0.036820796037323834,0.0644363930653167,0.0644363930653167,0.07364159207464767,0.0,0.0,0.009205199009330959
T07829N,504,T07829N,86.58845366510585,20,6,26,22,9,4,14,7,0.23097767835597427,0.06929330350679229,0.3002709818627666,0.2540754461915717,0.10393995526018843,0.04619553567119485,0.161684374849182,0.080842187424591
T05541S,505,T05541S,808.7420104358232,1,0,40,0,0,2,10,38,0.0012364882584263302,0.0,0.049459530337053206,0.0,0.0,0.0024729765168526605,0.012364882584263302,0.04698655382020055
T21082G,506,T21082G,72.83312660249254,5,0,10,4,4,0,6,4,0.06865008044057917,0.0,0.13730016088115835,0.05492006435246334,0.05492006435246334,0.0,0.082380096528695,0.05492006435246334
T08760N,507,T08760N,52.36729785826139,7,1,9,7,0,2,0,1,0.13367120867963,0.01909588695423286,0.17186298258809574,0.13367120867963,0.0,0.03819177390846572,0.0,0.01909588695423286
T12935Z,508,T12935Z,293.681933277467,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010215132972329073,0.0
T12987L,509,T12987L,107.65943531425563,1,0,7,0,4,0,7,5,0.00928854955518781,0.0,0.06501984688631467,0.0,0.03715419822075124,0.0,0.06501984688631467,0.046442747775939056
T05734Z,510,T05734Z,135.6745392831781,1,0,14,0,6,2,10,10,0.007370579662797405,0.0,0.10318811527916366,0.0,0.04422347797678443,0.01474115932559481,0.07370579662797405,0.07370579662797405
T21531K,511,T21531K,168.73148866317214,0,0,2,0,1,0,4,2,0.0,0.0,0.011853152104836055,0.0,0.005926576052418028,0.0,0.02370630420967211,0.011853152104836055
T21513I,512,T21513I,21.87282848946544,0,0,1,0,3,0,2,1,0.0,0.0,0.04571882417866659,0.0,0.13715647253599977,0.0,0.09143764835733317,0.04571882417866659
T07860M,513,T07860M,35.08462166538973,26,6,32,31,4,2,5,7,0.7410654231351872,0.17101509764658168,0.9120805207817689,0.8835780045073386,0.11401006509772112,0.05700503254886056,0.1425125813721514,0.19951761392101194
T08057X,514,T08057X,65.25686989429428,6,1,9,7,2,4,0,1,0.09194434256069962,0.015324057093449937,0.13791651384104944,0.10726839965414957,0.030648114186899875,0.06129622837379975,0.0,0.015324057093449937
RL0021U,515,RL0021U,381.3485604689824,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T01740H,516,T01740H,132.9498485510939,17,3,19,18,7,0,12,1,0.12786776506531133,0.022564899717407886,0.14291103154358328,0.13538939830444732,0.05265143267395173,0.0,0.09025959886963154,0.007521633239135962
T02209X,517,T02209X,89.04019839074212,17,4,31,17,15,4,31,11,0.190925001372948,0.04492352973481129,0.3481573554447875,0.190925001372948,0.16846323650554235,0.04492352973481129,0.3481573554447875,0.12353970677073105
T07238W,518,T07238W,110.1484106168422,21,3,21,19,3,2,8,0,0.1906518658090288,0.027235980829861256,0.1906518658090288,0.17249454525578795,0.027235980829861256,0.018157320553240836,0.07262928221296334,0.0
T07921I,519,T07921I,141.70801931755528,9,1,14,9,17,0,4,3,0.063510872873269,0.007056763652585444,0.09879469113619621,0.063510872873269,0.11996498209395254,0.0,0.028227054610341775,0.02117029095775633
T10672N,520,T10672N,104.16452226881562,2,0,3,1,2,0,0,1,0.019200395263548886,0.0,0.028800592895323333,0.009600197631774443,0.019200395263548886,0.0,0.0,0.009600197631774443
T03181G,521,T03181G,55.987739309759846,10,2,12,8,4,2,3,2,0.17861053372192132,0.03572210674438426,0.21433264046630557,0.14288842697753704,0.07144421348876852,0.03572210674438426,0.05358316011657639,0.03572210674438426
T09243B,522,T09243B,131.69135502693985,3,0,5,3,19,0,7,2,0.022780538626748094,0.0,0.03796756437791349,0.022780538626748094,0.14427674463607126,0.0,0.05315459012907889,0.015187025751165397
T21283N,523,T21283N,56.04434757784462,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T17618J,524,T17618J,121.160771427907,6,0,11,2,2,2,3,5,0.04952097885552104,0.0,0.09078846123512191,0.016506992951840348,0.016506992951840348,0.016506992951840348,0.02476048942776052,0.041267482379600866
T16637I,525,T16637I,12.143878757437333,32,2,46,27,8,0,3,15,2.635072421190148,0.16469202632438426,3.787916605460838,2.2233423553791876,0.658768105297537,0.0,0.24703803948657638,1.2351901974328818
T19104W,526,T19104W,7.731854671937048,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760104469859146,0.0
T07351W,527,T07351W,121.36797240736023,10,2,15,10,9,3,0,2,0.0823940599949708,0.01647881199899416,0.12359108999245622,0.0823940599949708,0.07415465399547373,0.024718217998491242,0.0,0.01647881199899416
T17627K,528,T17627K,46.80954470046123,1,0,6,0,6,1,6,5,0.02136316442296322,0.0,0.12817898653777934,0.0,0.12817898653777934,0.02136316442296322,0.12817898653777934,0.1068158221148161
T02090A,529,T02090A,133.97842303245392,8,4,13,10,11,2,1,3,0.059711107347950654,0.029855553673975327,0.0970305494404198,0.07463888418493832,0.08210277260343214,0.014927776836987663,0.007463888418493832,0.022391665255481495
T21304B,530,T21304B,122.36506382978259,0,0,1,0,0,1,0,0,0.0,0.0,0.008172267219923672,0.0,0.0,0.008172267219923672,0.0,0.0
T07165W,531,T07165W,140.0798160888833,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T05189W,532,T05189W,186.67895543725953,2,0,2,0,0,0,2,0,0.01071358041036487,0.0,0.01071358041036487,0.0,0.0,0.0,0.01071358041036487,0.0
T02825P,533,T02825P,39.10390140905818,11,3,14,13,2,5,2,3,0.28130185489501863,0.07671868769864144,0.3580205425936601,0.332447646694113,0.0511457917990943,0.12786447949773574,0.0511457917990943,0.07671868769864144
T03476S,534,T03476S,141.6208362164128,12,3,63,10,0,2,1,50,0.08473329434139641,0.021183323585349103,0.44484979529233115,0.07061107861783035,0.0,0.014122215723566069,0.007061107861783034,0.35305539308915174
T05909E,535,T05909E,163.63017488646685,0,0,8,0,0,2,4,6,0.0,0.0,0.04889073794335745,0.0,0.0,0.012222684485839363,0.024445368971678726,0.036668053457518085
T14653A,536,T14653A,59.99872956236257,3,1,24,2,2,1,3,22,0.050001058720448494,0.016667019573482832,0.40000846976358795,0.033334039146965665,0.033334039146965665,0.016667019573482832,0.050001058720448494,0.3666744306166223
T19798K,537,T19798K,66.56409410327541,11,5,39,16,10,1,5,26,0.16525425829326693,0.07511557195148497,0.5859014612215827,0.2403698302447519,0.15023114390296993,0.015023114390296993,0.07511557195148497,0.3906009741477218
T16913J,538,T16913J,67.97211164323667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T12371L,539,T12371L,126.19612885845925,4,1,4,4,4,0,9,0,0.031696693362808094,0.007924173340702024,0.031696693362808094,0.031696693362808094,0.031696693362808094,0.0,0.0713175600663182,0.0
T09595W,540,T09595W,150.121306181279,3,0,6,0,0,1,5,3,0.01998383891209519,0.0,0.03996767782419038,0.0,0.0,0.006661279637365064,0.03330639818682532,0.01998383891209519
T15382A,541,T15382A,67.98243822711831,4,1,5,3,3,1,5,0,0.05883872518129827,0.014709681295324567,0.07354840647662284,0.044129043885973704,0.044129043885973704,0.014709681295324567,0.07354840647662284,0.0
RD0099U,542,RD0099U,210.53580875446838,0,0,4,0,1,0,1,3,0.0,0.0,0.018999143298539255,0.0,0.004749785824634814,0.0,0.004749785824634814,0.01424935747390444
T15301J,543,T15301J,158.4658759393269,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T17598W,544,T17598W,47.00570935865586,1,1,2,2,8,0,1,1,0.021274011468903727,0.021274011468903727,0.042548022937807455,0.042548022937807455,0.17019209175122982,0.0,0.021274011468903727,0.021274011468903727
T09249H,545,T09249H,132.4876593290575,3,1,6,2,16,2,10,2,0.022643618395800532,0.007547872798600177,0.045287236791601064,0.015095745597200354,0.12076596477760283,0.015095745597200354,0.07547872798600176,0.015095745597200354
T08239B,546,T08239B,63.4203231022127,14,3,19,14,5,1,8,4,0.22074942723701685,0.047303448693646465,0.29958850839309425,0.22074942723701685,0.07883908115607745,0.015767816231215488,0.1261425298497239,0.06307126492486195
T14523R,547,T14523R,41.35239995556423,11,2,11,12,8,0,2,1,0.2660063263999235,0.048364786618167906,0.2660063263999235,0.29018871970900745,0.19345914647267162,0.0,0.048364786618167906,0.024182393309083953
T03356L,548,T03356L,82.82511524594186,7,3,9,7,0,2,2,1,0.08451542722535452,0.036220897382294795,0.10866269214688437,0.08451542722535452,0.0,0.02414726492152986,0.02414726492152986,0.01207363246076493
T05139M,549,T05139M,56.33578063778094,0,0,1,0,1,0,3,1,0.0,0.0,0.017750708141059494,0.0,0.017750708141059494,0.0,0.05325212442317848,0.017750708141059494
T02564N,550,T02564N,39.58111079334083,19,3,24,22,9,0,1,4,0.4800269527351563,0.0757937293792352,0.6063498350338816,0.5558206821143914,0.22738118813770558,0.0,0.025264576459745065,0.10105830583898026
T02786Z,551,T02786Z,70.21505346193656,18,4,20,17,3,4,6,2,0.25635528440860283,0.056967840979689516,0.2848392048984476,0.24211332416368045,0.04272588073476714,0.056967840979689516,0.08545176146953427,0.028483920489844758
T14840B,552,T14840B,39.997491487549254,4,0,12,4,3,0,10,7,0.1000062716744412,0.0,0.3000188150233236,0.1000062716744412,0.0750047037558309,0.0,0.250015679186103,0.1750109754302721
T18807Q,553,T18807Q,42.197500799984894,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04739617186050781,0.0
T06150L,554,T06150L,33.27281282593172,1,0,4,0,0,0,5,3,0.030054567530300093,0.0,0.12021827012120037,0.0,0.0,0.0,0.15027283765150046,0.09016370259090027
T00402O,555,T00402O,20.128133114313986,9,1,33,8,3,1,14,24,0.44713535770486884,0.04968170641165209,1.6394963115845191,0.39745365129321675,0.14904511923495628,0.04968170641165209,0.6955438897631293,1.1923609538796502
T14663C,556,T14663C,242.70906178730942,9,1,12,9,9,3,2,1,0.03708143376981479,0.004120159307757199,0.049441911693086385,0.03708143376981479,0.03708143376981479,0.012360477923271596,0.008240318615514398,0.004120159307757199
T06291X,557,T06291X,26.794380314541623,1,0,1,0,2,0,2,0,0.037321258721452436,0.0,0.037321258721452436,0.0,0.07464251744290487,0.0,0.07464251744290487,0.0
T01808K,558,T01808K,36.667999696559725,26,6,31,29,3,3,12,4,0.709065130772306,0.1636304147936091,0.8454238097669803,0.7908803381691106,0.08181520739680455,0.08181520739680455,0.3272608295872182,0.10908694319573939
T00102F,559,T00102F,14.86808825338967,9,4,69,12,6,1,2,60,0.6053232834388209,0.26903257041725376,4.640811839697627,0.8070977112517613,0.40354885562588066,0.06725814260431344,0.13451628520862688,4.035488556258806
T08438G,560,T08438G,71.43233299370344,3,0,10,1,3,2,7,7,0.04199778831617387,0.0,0.13999262772057958,0.01399926277205796,0.04199778831617387,0.02799852554411592,0.0979948394044057,0.0979948394044057
T19212Z,561,T19212Z,42.203233429704326,0,0,1,0,1,0,3,1,0.0,0.0,0.023694866926858734,0.0,0.023694866926858734,0.0,0.07108460078057621,0.023694866926858734
T09984F,562,T09984F,61.36046394515828,10,4,11,11,18,1,2,1,0.16297138836723318,0.06518855534689327,0.1792685272039565,0.1792685272039565,0.29334849906101973,0.01629713883672332,0.03259427767344664,0.01629713883672332
T19536Q,563,T19536Q,288.34372389609376,0,0,6,0,0,0,0,6,0.0,0.0,0.02080849868666513,0.0,0.0,0.0,0.0,0.02080849868666513
T11891A,564,T11891A,21.159071506881688,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T21061B,565,T21061B,19.666313424891314,8,2,12,7,3,3,4,2,0.40678696749918253,0.10169674187479563,0.6101804512487738,0.3559385965617847,0.15254511281219346,0.15254511281219346,0.20339348374959126,0.10169674187479563
T06939O,566,T06939O,58.99088627759188,1,0,1,0,0,0,1,0,0.016951771080270364,0.0,0.016951771080270364,0.0,0.0,0.0,0.016951771080270364,0.0
T03679B,567,T03679B,84.92102189020815,2,1,30,2,1,0,6,28,0.023551294549725744,0.011775647274862872,0.3532694182458862,0.023551294549725744,0.011775647274862872,0.0,0.07065388364917724,0.32971812369616044
T17216V,568,T17216V,18.62338740045493,15,3,24,17,8,3,2,8,0.8054388644481283,0.16108777288962567,1.2887021831170054,0.9128307130412121,0.4295673943723351,0.16108777288962567,0.10739184859308377,0.4295673943723351
T21329K,569,T21329K,22.27221252740788,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13469699053510023,0.0
T05777K,570,T05777K,123.5983541596815,2,0,11,0,5,2,5,9,0.016181445243325186,0.0,0.08899794883828852,0.0,0.04045361310831296,0.016181445243325186,0.04045361310831296,0.07281650359496333
T12929B,571,T12929B,54.802817560111805,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T11782W,572,T11782W,27.311641753803137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T10589T,573,T10589T,154.34215521820943,4,0,6,2,1,0,1,2,0.02591644514970513,0.0,0.03887466772455769,0.012958222574852565,0.0064791112874262825,0.0,0.0064791112874262825,0.012958222574852565
T17114Q,574,T17114Q,102.71358191277179,2,1,2,2,6,2,6,0,0.019471621598188202,0.009735810799094101,0.019471621598188202,0.019471621598188202,0.0584148647945646,0.019471621598188202,0.0584148647945646,0.0
T11041S,575,T11041S,59.02985800714309,9,2,12,9,4,1,1,1,0.15246521512741784,0.03388115891720397,0.2032869535032238,0.15246521512741784,0.06776231783440793,0.016940579458601984,0.016940579458601984,0.016940579458601984
T08027R,576,T08027R,54.56200464994349,6,4,8,9,3,3,14,1,0.1099666340797875,0.073311089386525,0.14662217877305,0.16494995111968125,0.05498331703989375,0.05498331703989375,0.2565888128528375,0.01832777234663125
T11646P,577,T11646P,478.55834590061625,0,0,1,0,0,0,0,1,0.0,0.0,0.0020896093622984756,0.0,0.0,0.0,0.0,0.0020896093622984756
T19082H,578,T19082H,80.23623882896055,0,0,1,0,0,0,0,1,0.0,0.0,0.012463196363574547,0.0,0.0,0.0,0.0,0.012463196363574547
RD0014N,579,RD0014N,104.44067381076712,4,1,6,3,2,1,4,1,0.038299255012922244,0.009574813753230561,0.05744888251938337,0.028724441259691685,0.019149627506461122,0.009574813753230561,0.038299255012922244,0.009574813753230561
T18827U,580,T18827U,30.708935002808005,22,5,35,25,7,4,4,10,0.7164038739210049,0.16281906225477383,1.1397334357834168,0.8140953112738692,0.22794668715668337,0.13025524980381908,0.13025524980381908,0.32563812450954766
T06103E,581,T06103E,93.91869779284553,2,0,5,1,1,1,5,3,0.021295014166522595,0.0,0.053237535416306485,0.010647507083261298,0.010647507083261298,0.010647507083261298,0.053237535416306485,0.03194252124978389
T08769W,582,T08769W,132.71746209833188,11,5,15,14,6,3,1,2,0.08288283867159828,0.037674017577999215,0.11302205273399765,0.1054872492183978,0.04520882109359906,0.02260441054679953,0.007534803515599844,0.015069607031199687
T19587B,583,T19587B,47.067904174565086,1,0,23,0,0,0,0,22,0.021245900312263907,0.0,0.48865570718206985,0.0,0.0,0.0,0.0,0.46740980686980593
T00038O,584,T00038O,15.000986561107938,21,0,59,22,5,0,3,39,1.3999079270189672,0.0,3.933074652100908,1.4665702092579658,0.3333114111949922,0.0,0.19998684671699532,2.599829007320939
T18453K,585,T18453K,19.640092520261483,0,0,13,0,2,0,3,13,0.0,0.0,0.6619113421481438,0.0,0.10183251417663752,0.0,0.15274877126495628,0.6619113421481438
T03066E,586,T03066E,78.73800262435945,11,3,15,13,6,1,5,5,0.13970382322851674,0.03810104269868638,0.1905052134934319,0.16510451836097434,0.07620208539737276,0.012700347566228794,0.06350173783114398,0.06350173783114398
T03416G,587,T03416G,122.72837294126191,14,5,17,14,3,5,3,1,0.11407305144263938,0.04074037551522835,0.13851727675177639,0.11407305144263938,0.024444225309137008,0.04074037551522835,0.024444225309137008,0.00814807510304567
T20917U,588,T20917U,76.705543352558,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01303686743217173,0.0
T02396P,589,T02396P,157.91565918703324,26,9,58,30,9,3,3,32,0.16464484987651504,0.05699244803417828,0.3672846651091489,0.18997482678059427,0.05699244803417828,0.018997482678059428,0.018997482678059428,0.20263981523263389
T07757O,590,T07757O,93.91639090026364,35,12,41,41,8,8,4,7,0.3726719017255352,0.12777322344875494,0.4365585134499127,0.4365585134499127,0.08518214896583662,0.08518214896583662,0.04259107448291831,0.07453438034510704
T20780V,591,T20780V,52.795865470584445,2,1,2,3,2,0,5,0,0.037881754227787265,0.018940877113893632,0.037881754227787265,0.0568226313416809,0.037881754227787265,0.0,0.09470438556946817,0.0
T21307E,592,T21307E,52.26423664641729,0,0,1,0,0,1,1,0,0.0,0.0,0.0191335426319395,0.0,0.0,0.0191335426319395,0.0191335426319395,0.0
T08544H,593,T08544H,119.65400843947114,1,0,7,0,1,0,3,6,0.008357430002070225,0.0,0.058502010014491575,0.0,0.008357430002070225,0.0,0.025072290006210675,0.05014458001242135
T02164B,594,T02164B,150.0430720731051,24,7,44,23,15,3,30,18,0.15995406964412553,0.04665327031286995,0.29324912768089684,0.15328931674228696,0.09997129352757846,0.019994258705515692,0.1999425870551569,0.11996555223309416
T13371P,595,T13371P,82.47474624114852,3,1,3,1,1,0,4,0,0.036374770905366324,0.012124923635122109,0.036374770905366324,0.012124923635122109,0.012124923635122109,0.0,0.048499694540488435,0.0
T09754T,596,T09754T,45.73562148700186,1,0,3,0,1,0,0,2,0.021864795262139417,0.0,0.06559438578641826,0.0,0.021864795262139417,0.0,0.0,0.043729590524278834
T11731L,597,T11731L,136.2881289835321,0,0,9,0,0,0,0,9,0.0,0.0,0.06603656581922468,0.0,0.0,0.0,0.0,0.06603656581922468
T06069T,598,T06069T,113.45245943564157,6,0,7,3,5,2,1,1,0.05288558775937011,0.0,0.0616998523859318,0.026442793879685057,0.044071323132808427,0.01762852925312337,0.008814264626561685,0.008814264626561685
T20995I,599,T20995I,29.094591411798508,1,0,30,1,16,0,1,29,0.03437064937074447,0.0,1.0311194811223343,0.03437064937074447,0.5499303899319116,0.0,0.03437064937074447,0.9967488317515898
T12990G,600,T12990G,153.4353045539387,2,0,5,1,0,0,2,3,0.01303480972527362,0.0,0.032587024313184054,0.00651740486263681,0.0,0.0,0.01303480972527362,0.01955221458791043
T10605C,601,T10605C,72.28100879801461,1,0,1,0,1,0,1,0,0.013834892686603838,0.0,0.013834892686603838,0.0,0.013834892686603838,0.0,0.013834892686603838,0.0
T17751N,602,T17751N,36.52020052791946,18,0,26,15,7,2,9,8,0.49287790701584777,0.0,0.7119347545784468,0.4107315891798731,0.19167474161727413,0.05476421189064975,0.24643895350792389,0.219056847562599
T16881S,603,T16881S,136.05847579993957,10,1,15,4,15,2,5,3,0.07349780997623406,0.007349780997623407,0.1102467149643511,0.029399123990493627,0.1102467149643511,0.014699561995246814,0.03674890498811703,0.02204934299287022
T03180F,604,T03180F,101.48041353945288,9,1,10,5,4,1,3,1,0.0886870646866357,0.00985411829851508,0.09854118298515079,0.04927059149257539,0.03941647319406032,0.00985411829851508,0.029562354895545238,0.00985411829851508
T00225P,605,T00225P,61.89245076430472,12,5,62,16,2,4,3,47,0.1938847121387665,0.08078529672448605,1.001737679383627,0.25851294951835535,0.03231411868979442,0.06462823737958884,0.04847117803469163,0.7593817892101689
