road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness400,straightness,green,industrial,commercial
728705256_1109639584_0,3,2,2,5,4238.674479683789,3370.192421981259,1087.6018928957292,444.0783280202228,0.0,398.60278100830686,0.0,0.0126413323130449,0.0063206661565224,41.19257216480002,0.0099476054446177,0.0004617826533302,0.0001523298596688,0.9038532724690712,5.143947378660443,23.7116458362533,2.076189872715944
728705256_1200000512_0,3,2,2,5,4283.437415349069,3380.6545732284376,1217.16864854886,455.3351124617028,0.0,472.5840502515729,0.0,0.0,0.0,50.0,0.006292866704387,0.0004455880080801,0.000144548806354,0.901028850308996,12.57143960133717,47.67818854763035,0.3324567937235481
728705258_728705264_0,3,2,1,5,4604.575306714228,3714.077922152756,1434.9358607565232,15.866660217722025,0.0,32.71837682587159,0.0088659210935609,0.0,0.0,50.0,0.0065642695812575,0.0004892865538805,0.000165297532851,0.7874063777888965,20.298057911349492,10.990790339847964,30.599470030225422
728705258_10207349882_0,3,3,3,5,4720.070343820919,3834.7794688280137,1520.2084429332613,0.0,0.0,32.71837682587159,0.0088659210935609,0.0,0.0087966591296162,45.98669093623566,0.0117439244855995,0.0004874986355015,0.0001952000484564,0.793331436057662,5.39646235338676,0.0,34.04192814844271
728705259_1200059348_0,3,3,2,5,4260.417307392969,3296.826132155529,1407.946590078435,420.3131748208759,0.0,501.746038736547,0.0,0.0147184669750382,0.0,40.2503363520557,0.0092161976916955,0.0003986533426937,9.916820806210443e-05,0.910663745772096,0.0,99.99999999999454,0.0
728705259_1189660061_0,3,3,2,5,4384.890101127073,3428.3996056278675,1462.4705855873576,420.3131748208759,0.0,501.746038736547,0.0,0.0333874409329824,0.0,50.0,0.0033879359121206,0.0004052740261476,0.0001154052914488,0.9210409538707568,0.0,99.9999999999984,0.0
728705262_728705251_0,3,3,3,5,4399.403969827227,3439.7836217216977,1486.3905981963364,397.1922732007192,0.0,485.5334568016012,0.0,0.0,0.0,50.0,0.0029992317918569,0.0004047478564176,0.0001127491148046,0.916655465713557,0.0,99.99999999999076,0.0
728705264_1512564830_0,3,2,1,5,4395.655927377915,3495.274265783723,1294.3165397340626,137.55608743620616,0.0,153.81545731303055,0.0,0.0,0.0,42.6173684948139,0.0052394555382287,0.0004684312091604,0.0001199404694506,0.8056548222188556,28.05542027092633,44.86580885847221,6.141871756772061
728705264_2143335964_0,2,2,1,5,4550.734899232005,3695.5367895168697,1308.5635788595907,118.27635964105563,0.0,153.56895701859125,0.0,0.0,0.0055373423463845,32.87700662751801,0.0013754145793945,0.0004986689711032,0.0001495173286325,0.8225060994012638,9.66749382815246,8.489797397207173,7.089976170713951
728705264_10108109106_0,3,2,1,5,4604.575306714228,3714.077922152756,1434.9358607565232,84.07768142949088,0.0,152.29401291274968,0.0,0.0,0.0,34.33520698188937,0.0011431121169884,0.0004593099380082,0.0001448278585484,0.82604348841403,6.089984752921755,47.28362783727623,18.705711734208645
728705271_2987193095_0,3,2,1,4,4790.269949527501,3852.169628180974,1715.987766083488,0.0,0.0,158.5699128091941,0.0088659210935609,0.0,0.0,50.0,0.0029946317430964,0.0004417133966557,0.0001493736147387,0.8840313485980181,44.8512669597496,0.0,0.0
728705278_10108109105_0,3,2,1,5,4704.609926027462,3767.291617396448,1643.9951177978596,0.0,0.0,121.19043610010333,0.0,0.0,0.0,50.0,0.0201896140099085,0.0004453846328412,0.0001625244725162,0.8873458303354413,18.740833304750694,21.084005143134995,1.5844244183169895
728705278_728705271_0,3,2,1,4,4773.365514178825,3841.218067362525,1681.7789247657631,0.0,0.0,121.19043610010333,0.0088659210935609,0.0,0.0,50.0,0.0031786336935171,0.0004469623886722,0.0001618036512245,0.8924211868904947,36.809903889715386,0.0,0.0
1084139051_2404830460_0,2,1,1,5,4490.801566825306,3903.067224117415,1136.7091844497909,98.68687095191063,0.0,183.2903176554125,0.0,0.0,0.0555389477088784,41.34717726491445,0.017818288873862,0.0006583053175833,0.0002534658774801,0.8579315540603378,0.0,0.0,0.0
1084139051_1094296578_0,2,1,1,5,4496.739385620118,3917.0812038226377,1151.0326622709686,112.12492199286274,0.0,123.77523118390393,0.0,0.0,0.0107169979480106,42.15849466229804,0.0287687049482724,0.0006482558946643,0.0002357647972198,0.8447039274306074,0.0,0.0,0.0
1084139081_1084139051_0,2,1,1,5,4502.228906614135,3917.0812038226377,1151.0326622709686,112.12492199286274,0.0,180.9265537974568,0.0,0.0,0.051485761036101,48.45032278308111,0.0126869344815055,0.0006612628045921,0.0002648005920758,0.8604161931625924,0.0,0.0,0.0
1085377805_1177157058_0,2,2,2,5,4607.098200644074,4055.685148191956,1297.7176939569335,238.378721966682,0.0,0.0,0.0,0.0131137314673617,0.0,35.987884565517106,0.0099407053714769,0.0006414259759696,0.0002413588350167,0.8146580365628409,2.7679280771273715,0.0,0.0
1085377805_1609997995_0,2,2,2,5,4682.786398360871,4125.888847214268,1364.820267082745,311.481848734949,0.0,73.28240370793227,0.0,0.0333874409329824,0.0,47.28833165649656,0.068957030944528,0.0006562122834641,0.0002768688884995,0.8432006295389697,4.808245294743957,0.0,0.0
1085377812_1094360581_0,2,2,1,5,4707.127484932883,4149.566148503602,1388.0530477908503,335.49534374260713,0.0,97.25918174405273,0.0,0.0057127610680864,0.0,44.578836963686726,0.0194766064520283,0.0006591087180108,0.000272747027429,0.8342854466670442,8.374665762432668,0.0,0.0
1085377812_1609998009_0,3,2,2,5,4696.400006302967,4142.566691837845,1382.3684315142043,327.06653313924585,0.0,81.79738251418914,0.0,0.0333874409329824,0.0,42.735711879624255,0.0059340629010667,0.0006563549370186,0.0002821272507154,0.8383538745378379,14.23428463709181,0.0,0.0
1086361193_246181791_0,2,1,1,5,5001.959818170712,4557.768745749708,1855.2715923386904,651.7423271222294,0.0,73.60545551321614,0.0,0.0048016341159243,0.0,11.636899350604969,0.002546126988946,0.0005263649593369,0.0002586866857221,0.8583050095045035,1.327049826057573,0.0,0.0
1086361193_1305278134_0,3,3,2,5,5047.040961454718,4648.7815448576175,1986.2393477865596,697.7078118322463,0.0,63.934506231822645,0.0,0.0,0.0349362596353685,33.23588089393158,0.0036731389352727,0.0004971145695925,0.0002133959748619,0.8737310721177282,3.73626137317816,0.0,0.0
1086375812_1086361193_0,3,3,2,5,4994.469694380092,4602.250520142322,1949.1808089825065,647.0393250696185,0.0,100.26872341358556,0.0,0.0,0.0,35.65049831332047,0.00418374434769,0.0004984175521535,0.0001754261367347,0.8640860782528181,4.4598549570703225,0.0,0.0
1086375875_1512110629_0,2,2,1,5,5232.874298954064,4743.845816058183,2002.975275956656,879.1406279369927,0.0,239.24039486020263,0.0,0.0163527949437382,0.0,18.11657542894197,0.0126685342864634,0.000574262049778,0.0002975197047231,0.8193207267601802,0.0,0.0,0.0
1086375875_1249875748_0,3,3,2,5,5232.874298954064,4743.845816058183,2002.975275956656,879.1406279369927,0.0,193.48593211411767,0.0,0.0145983557263463,0.0,23.51083630166861,0.0384495075647801,0.0005688920786028,0.0003262132974385,0.8311656059033949,0.0,0.0,0.0
1091826692_1177183161_0,2,1,1,5,4943.098223607841,4457.68188377641,1726.5410055212203,591.7665143646046,0.0,157.10238355059488,0.0,0.0,0.0,23.67064845895397,0.0198906108404749,0.0005838721128176,0.0003304803268406,0.8277806678930626,0.0,0.0,0.0
1091826692_1177183150_0,3,3,2,5,4920.775550814711,4440.689180173078,1713.900066083647,567.6322265105631,0.0,157.10238355059488,0.0,0.0,0.0,32.512405915422725,0.0330421502467926,0.0005882506579582,0.0003222030403017,0.827890859332721,0.0,0.0,0.0
1091826692_1091842307_0,3,3,2,5,4943.098223607841,4457.68188377641,1726.5410055212203,591.7665143646046,0.0,127.41067513216676,0.0,0.0,0.0,33.947596242458395,0.038679510002806,0.0005973563664238,0.000327214783731,0.8280820073660824,0.0,0.0,0.0
