road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness
30237615_30237616_0,3,2,3,3,2923.7226815630493,536.7955286491783,0.0,89.39997767429459,0.0,0.0148073836301018,0.0148073836301018,0.0444221508903054,23.18747833975784,0.0089688094461037,0.0002327665994775,1.2044063005802172e-05,0.8441624805226426
573420847_7252348348_0,3,2,2,5,2116.68580996452,1110.884138021881,74.83753397995389,135.33456759024588,0.0,0.0,0.0,0.0,22.2874302131522,0.0004947201800673,0.0001748419592512,1.902966793938582e-05,0.8571723280983645
3976600109_3976600103_0,1,1,0,5,1202.6669512013711,909.2712428274492,593.1078928841555,150.8614871051707,0.0,0.0,0.0,0.0,12.08263404099431,0.0002241147467503,0.0001413171903756,4.175772816485222e-06,0.7780313188870114
6080661669_168529464_0,3,3,2,4,1348.0749711480512,556.531560404967,232.66283598764755,0.0,0.0,0.0,0.0175166093872098,0.0,35.2821636382269,0.0043628407452112,0.0001488708136667,1.7973089819092822e-05,0.8463033442341044
31286185_6364664850_0,3,3,2,5,2454.785749950511,337.0019525240085,451.8984350407372,110.02376594994875,0.0,0.0,0.0,0.0,16.168679428871158,0.0002241147467503,0.0002105922275232,3.996741357921538e-06,0.7519530065252955
434423064_6039142037_0,2,2,1,5,1523.123441363996,225.78439537928716,463.3393607379968,427.0650507461619,0.0,0.0,0.0,0.0,32.39192308364071,0.0008295736826646,0.0001775732529288,3.686482360373749e-05,0.8329846466504891
6852935862_940874209_0,2,2,1,5,2091.573375071733,1624.2402622905688,110.52428226343808,37.36886174960845,0.0,0.0582598710200567,0.0535129983168081,0.0,13.718611187937892,3.6167795060011663e-05,0.0001654110734725,2.5244227774016575e-05,0.8432411007882388
30332643_2760236003_0,3,2,2,6,2735.1438745943583,36.75403995309365,0.0,228.43301488712555,31.30575917439211,0.0187210049742222,0.0093605024871111,0.0093605024871111,10.025185541554364,0.0002194179566974,0.0002139307167992,2.199931233431176e-05,0.8511938987567838
3976600094_412436259_0,2,2,1,5,1188.4419331303286,756.7340239296677,219.3172353375767,0.0,0.0,0.1373112483777381,0.0249656815232251,0.0249656815232251,25.753667080668336,9.727629879682304e-05,0.0001448868137463,1.0118841831843858e-05,0.8357213764789486
30295105_30553748_0,2,2,2,5,2656.241151382225,156.82571526902083,646.7074348084453,72.62542934657272,0.0,0.0,0.0,0.0123606387298705,7.6480461472529235,0.0016467900353505,0.0002327194212396,2.947669793349993e-05,0.8017762089002085
30295809_30295834_0,3,3,2,6,1112.967179297901,23.385682942229856,278.6627663355107,103.78107830906066,0.0,0.0,0.0,0.0,6.536512349981263,0.0021430925564517,0.0001694697308563,2.1704085754286848e-05,0.8432118494648896
687897152_687897156_0,3,3,2,4,1296.511177677423,544.4453212290043,395.7955276016377,0.0,28.302064850151847,0.1673073764890381,0.0339997771119561,0.0,42.40112840602963,0.0020651559814023,0.0001634931141579,1.3618294169645256e-05,0.8408967460578909
2888571943_30686356_0,3,3,2,5,2174.7024883303347,12.639401127451563,331.4423952119324,173.65908602591134,0.0,0.1200059548323297,0.0,0.0480023819329319,11.72827419121924,0.0080636601416782,0.0001801679020988,2.7933186080030093e-05,0.8451070030216215
955341713_770847830_0,3,3,2,5,111.54317445146198,331.15957312274537,293.79040465679344,96.76737246360376,0.0,0.0,0.0,0.0,50.0,0.0022431316729267,0.0001727854695935,1.2157213916498568e-05,0.8260231957438755
30296293_30296307_0,2,2,2,5,1061.364730884328,650.0535483730949,614.6473933215535,59.99878815412146,0.0,0.0,0.0,0.0,11.21077274660782,0.0032638169893495,0.0001568495279784,2.618846977296124e-05,0.8207724070760418
1233754618_288024531_0,2,2,1,5,1133.9001992844296,487.6752607109815,445.9227070622923,47.16604816604138,0.0,0.0,0.0,0.0,10.851997972134786,0.0025282042242678,0.0002105365357949,1.8616393391491507e-05,0.8369651578745088
412547381_535233519_0,3,3,2,6,2026.9611961911276,129.28218685936787,320.7426543778333,334.51323620740254,0.0,0.0,0.0307563481484675,0.0,8.190585269733877,0.0006721935411049,0.0002206610653655,8.523055865471011e-06,0.7958073309877703
30295259_30254080_0,3,3,2,3,2942.555175800063,140.7184840636257,0.0,281.6896627688267,0.0,0.0613342212898631,0.0,0.0306671106449315,24.41193813308697,0.0047704317023181,0.0002352104596672,1.925515751180541e-05,0.8256994709843952
417978151_417978156_0,2,2,1,5,1232.5009108320328,1386.8536992831994,94.92034413906713,98.5265266041108,0.0,0.0,0.0,0.0,17.628598933235295,0.0002241147467503,0.0001962657419166,8.171823462970126e-06,0.7786030117215957
432509965_1233754614_0,3,3,2,4,1130.386459983761,291.80392695994027,523.3296524530457,0.0,0.0,0.0975515338874408,0.0487757669437204,0.1707151843030214,25.898550895566828,0.0016945616646589,0.0002119344981923,2.5544974558784805e-05,0.8369358836613732
30554972_30554971_0,3,3,2,5,3106.642871475924,546.3569970969828,445.7514653968751,217.0157037720556,0.0,0.0,0.0,0.031134557575522,9.702638535306836,0.0012467089190234,0.0002391087752142,2.9374844687534264e-05,0.8194210977946184
629306847_629306851_0,3,3,3,4,13.173493922290612,338.01837776958143,1112.9618687595178,0.0,0.0,0.0774768343658072,0.0464861006194843,0.0309907337463229,50.0,0.0003067983449014,0.0001820012233718,8.051594763613263e-06,0.8500131505759134
2473393875_2473393853_0,3,3,3,5,854.5960507166087,1272.1307774130878,107.21038455607132,120.43616938620669,0.0,0.1673073764890381,0.0535129983168081,0.3476140868031507,40.29877606414507,0.0026978663462333,0.000183560706667,2.792652805182366e-05,0.8466709346713244
1378060284_692263343_0,3,3,2,4,1420.0629398218643,274.75508363298303,248.95802215880465,0.0,0.0,0.1673073764890381,0.0,0.0,50.0,0.0040004846484538,0.0002133345244164,2.895771626909203e-05,0.8528913114193406
568847327_392359251_0,2,2,2,5,420.5308326470813,705.4768941250192,396.44792582890153,0.0,0.0,0.0,0.0043611960247338,0.0,24.69931902148018,0.0058476794315708,0.0001893989663546,9.213381370653785e-06,0.8449476543182823
6833338776_3386536280_0,3,3,3,6,915.442672386656,816.1699718224748,19.81022209787965,134.76644332819723,0.0,0.0894750553594788,0.0,0.0521937822930293,24.92857006289354,0.0024202785191478,0.0001835387926405,1.5108994672010764e-05,0.8291943524437643
30294783_30617551_0,2,2,2,5,1267.1557695612464,149.31938164020409,399.604099366403,105.05069377274656,0.0,0.0,0.0,0.0518008655893972,12.129846012913498,0.000153788478578,0.0002145584653041,2.568976692303196e-05,0.8321531948302532
689444888_9769855904_0,2,2,2,5,2422.195438525645,1514.203911785606,265.40357934403227,274.63627331282703,0.0,0.023954867611145,0.0119774338055725,0.0,34.46882452503778,0.0005503532814965,0.0001600141327151,6.382340432390387e-06,0.8201944650076143
2914607831_4436287114_0,3,2,2,4,1022.2818782009527,496.2183369414564,185.29824830939185,0.0,0.0,0.0397107244263308,0.0198553622131654,0.0595660866394963,40.61363868044568,0.0027721610252525,0.0001647361271157,1.9221682484852277e-05,0.8385125994686617
1350466857_1350466429_0,0,0,0,5,1739.7820030276832,2331.942344069454,222.7831104978384,291.29459560891354,0.0,0.0,0.0,0.0,27.411009403932624,0.0002258729034546,0.0001066486063627,8.758638366013069e-06,0.6108301201435693
30227132_30227154_0,3,2,2,6,1281.6022397879638,509.95680792630986,304.8362685058059,61.48756553422633,0.0,0.0,0.0151613965786973,0.0454841897360921,6.52312395583315,0.000591042050939,0.000197807320902,2.496989190262609e-05,0.8280815936229391
535228378_535228385_0,2,2,2,5,844.6793114653425,259.81019715189075,369.9761044051586,170.99066571168507,0.0,0.0,0.0,0.0,20.727028076776413,0.0005588175502015,0.0002061039417774,1.4927100997849216e-05,0.8436318713134838
376805027_364670896_0,2,2,2,4,1552.2956535417168,1451.1237197588412,318.7196412093777,0.0,0.0,0.0,0.0,0.0,50.0,0.0018008547956964,0.0001891771862215,5.901149102623342e-06,0.8087848121781114
21638917_190981834_0,3,3,3,3,588.4649950159936,1609.3860748998716,0.0,58.49225688381063,162.7148268087049,0.1673073764890381,0.0535129983168081,0.0,50.0,0.0001973405317961,0.0001830209692417,1.851656420152008e-05,0.8690386037868693
1853174727_371056608_0,3,3,2,5,642.8203664980068,562.1062954802362,613.0529750870287,84.87207037488484,0.0,0.0,0.0388619353446428,0.0,50.0,0.0082914670175076,0.0001514671981517,3.269473223312594e-05,0.8452837409982918
30238016_30238015_0,3,3,2,5,2793.56280496516,140.72393883652128,134.3533980521848,0.0,0.0,0.0076561364362673,0.0,0.0306245457450692,35.113926179420424,0.0090673415711179,0.0002027738610979,1.1734023612093629e-05,0.8517260643980361
532408981_30294325_0,3,3,3,4,2819.4852395488324,524.8040537322337,524.8040537322337,0.0,0.0,0.043232674197705,0.0072054456996175,0.1513143596919677,46.45391467642317,0.0058312783411721,0.0001845193021098,2.9209921499012555e-05,0.8532900639516896
1001228501_506223395_0,2,2,2,5,2125.748241539234,350.8023332716997,0.0,44.20509506029689,0.0,0.0194261624165102,0.0097130812082551,0.0097130812082551,7.576074957345312,0.002545358810397,0.0002076904442834,1.905372304229069e-05,0.8616956653547211
30253367_243341175_0,3,3,2,3,45.91189931336161,2441.636836195911,0.0,111.09935524950716,177.74547437246636,0.0509366012168067,0.0254683006084033,0.0,50.0,0.0005586668510554,0.0001548564804304,5.999287443505159e-06,0.8615269837617334
598221107_598224001_0,3,3,3,5,1390.6782709477573,723.5455600248846,139.22954050739267,0.0,0.0,0.0519104694692099,0.0259552347346049,0.0259552347346049,14.487475522598224,0.0033563211485203,0.0001694894798091,2.6320490241832876e-05,0.8395907214300828
1374800951_4174394695_0,1,1,1,6,223.69837606885383,686.1133990718776,1853.952570045692,218.73309748636404,14.404378494709835,0.0,0.0535129983168081,0.0,50.0,0.0006722437741536,0.0001505530807254,1.654436812145608e-05,0.8596322526598651
541644040_4192143115_0,2,2,2,4,1093.5999523530174,1847.2171731086623,266.66747628137927,0.0,0.0,0.0608801172877531,0.0152200293219382,0.0,38.41485512357977,0.0016405611373123,0.0001659435917788,9.984797631431266e-06,0.8469600565117786
30254631_30254632_0,2,1,1,5,578.3033366740023,579.8533082451752,541.3893201529526,137.44252896256688,0.0,0.0,0.0122970150513885,0.0,20.655650628070205,0.0023203901018188,0.0001833091113401,1.5457204547247133e-05,0.8118128388182972
30243368_30243367_0,4,4,3,3,2608.864630688977,266.9475489934071,0.0,134.65848652740164,84.61834546145798,0.0224980248676678,0.0112490124338339,0.0449960497353357,20.67081216097798,0.003236364628238,0.000230261041681,1.1048514241795576e-05,0.8425791783870533
1484829198_4569473793_0,2,2,2,5,508.1055788439684,904.1391318841772,369.0586832963513,17.749596102216007,0.0,0.022073728998819,0.0176589831990552,0.0,30.41254062518472,0.0039928743415765,0.0001696321502819,1.695046404435224e-05,0.8543584501069773
430757823_439204528_0,1,1,1,5,1695.8125730333595,1592.8007059557094,290.1806124297928,278.90185107831064,0.0,0.0,0.0,0.0,39.88458770058768,0.0002241147467503,0.0001920904976023,8.569051659889815e-06,0.8010912817607508
30253203_30689520_0,2,2,2,4,1370.8845593187002,430.5098597689157,397.4924895234605,0.0,0.0,0.0294735301706575,0.0,0.0294735301706575,38.61396451027144,0.0066005723654034,0.0002100676495266,1.2522684045103174e-05,0.8603566935678428
30294709_30294707_0,4,3,3,5,1919.8275231084533,704.5519790983084,261.38184462397606,0.0,0.0,0.0,0.0088956305550559,0.0177912611101119,8.020070013204938,0.0001249295921031,0.0002164354742726,1.6894327306968117e-05,0.8293196237615565
1400723037_1400723068_0,3,3,2,6,1129.8005223730536,708.1993649960974,328.6042581374385,217.47481631740672,209.1547807462061,0.0129494319705609,0.0345318185881626,0.0992789784409675,30.294034707368613,0.0219933096611765,0.0001994696989172,1.0303379786872493e-05,0.8426419229174154
3170270487_1297790802_0,3,3,2,5,315.77804545421435,1591.3669713160211,2107.483266563076,0.0,0.0,0.0,0.0182276830573337,0.0,19.904073730011376,0.0002241147467503,0.0001169507324488,1.2059210875183705e-05,0.8296519815666117
5402582936_5402582937_0,2,2,1,6,3048.01800019029,434.8016109181607,0.0,29.328776146914034,36.1334062402428,0.0121683393938679,0.0365050181816037,0.0730100363632074,5.434207457420223,0.0054384056673327,0.0002196878180431,2.6708380145539507e-05,0.839842230755934
5254788638_2869959982_0,3,3,3,2,2810.9534773443343,0.0,404.4531383280312,276.68412226063924,0.0,0.0820728916762451,0.0535129983168081,0.0820728916762451,33.56733249912688,0.0398039394062845,0.0002242291136694,2.2114348385089683e-05,0.8304590368443874
35120242_1820633297_0,3,3,2,5,1205.7530295040822,899.4015539135085,652.1859762561368,546.9703031455906,0.0,0.1408143791734336,0.0,0.0352035947933584,47.3589763404117,2.762817678195336e-07,0.0001485163479087,9.966112712526857e-06,0.8384639544641033
818710842_818710843_0,3,3,3,4,78.88907307911089,310.1776969734065,355.64856197713226,0.0,0.0,0.0866752316454577,0.0247643518987022,0.0123821759493511,42.1672422890348,0.0169469227058554,0.0001882124436944,2.0865784807580296e-05,0.8533234463060972
2650585636_2650585637_0,2,2,1,6,790.192934355672,790.0464267729021,484.4808155541165,237.57768401924545,27.753165991911253,0.0,0.0,0.0,6.09713695454823,0.0002238384649825,0.0001764209672551,2.9906518070596457e-05,0.7621023487010852
390227118_1377806900_0,3,3,2,2,1508.359251134562,0.0,246.66009315782387,186.24697082429125,13.237469544406276,0.0212921038136514,0.0283894717515352,0.0,45.93954861043961,0.0193212882184964,0.0001947151496576,4.176431306625239e-06,0.8440361776766937
2458217848_2458217791_0,3,3,3,4,2457.74913600711,0.0,750.9084227699099,0.0,0.0,0.1673073764890381,0.0,0.0,33.21928894714638,0.0051020954063233,0.0002328047168859,3.2549654129562504e-05,0.8105528865239637
478855185_478875365_0,2,2,1,5,1464.926850581309,154.7585190110043,272.5389722514821,281.3656458622912,0.0,0.0147140476330354,0.0147140476330354,0.0147140476330354,44.24785185670385,0.000614551117728,0.0001799090376458,5.721870484136572e-06,0.8388786796455998
30296038_30296131_0,3,2,2,5,792.6804231735093,59.658078469925336,45.47533013218483,173.13888806732584,0.0,0.0,0.0,0.0180912280935914,12.13170985236296,0.0057690898268883,0.0001613519270219,2.2273872879732655e-05,0.8485180606408802
1933578154_1933591531_0,2,2,2,5,170.8669428164989,711.3455762196625,736.8440562542833,158.05101709407384,0.0,0.0,0.0,0.0594433682330307,29.916136380337655,0.0010385180487092,0.0001750859638488,1.7492144918873368e-05,0.7999644558849646
1935831401_430764953_0,3,3,2,5,899.0770718085822,1395.955725937147,186.31523367871745,154.4535251571185,0.0,0.0,0.0,0.0391959240273251,22.67793965636715,0.0015087998505868,0.0001898613951244,1.2726951886319048e-05,0.8111545695692269
1795369240_1795369343_0,2,1,1,5,3403.125516655572,4001.978563046037,451.56790671435743,548.0690579452502,0.0,0.0,0.0355048749995234,0.0,22.15789456731977,0.0020150736318539,7.424343267843689e-05,2.623428919098801e-06,0.5182648650452597
358505134_8119424282_0,3,3,2,5,654.868766405409,634.9133556756804,1063.562343003421,0.0,0.0,0.1673073764890381,0.0,0.0,50.0,9.926050422025424e-05,0.0001756758098408,1.6919528476350665e-05,0.8583068784255599
1695282564_1695282575_0,3,3,3,4,1731.4138027876588,0.0,196.9321879648543,0.0,28.143107176784728,0.0168798792000477,0.0168798792000477,0.0,29.97448427421416,0.0047225847234366,0.0002041353286532,2.5054142371032533e-05,0.8438923323485026
10001393041_420051087_0,3,3,2,5,173.85530940986808,355.08473310016154,925.1047550504172,580.6800424898508,0.0,0.1673073764890381,0.0,0.0,42.812488537542805,0.0117479026320761,0.0001416454960605,9.833455554208596e-06,0.8722059326765423
6898609741_8119594962_0,3,3,2,5,1117.2783644680003,1435.3857490375806,168.47760475471694,0.0,0.0,0.1673073764890381,0.0535129983168081,0.0,50.0,0.0001194039567467,0.0002027965428571,2.037176322361728e-05,0.8375798286286968
30252171_30252172_0,3,3,3,6,874.8633562984714,1434.7978381694036,80.6260764854422,333.6182342855284,0.0,0.0,0.0,0.0504687363776112,7.583376439035893,0.000568763693843,0.0001832125580296,2.104880464258936e-05,0.8351789097973532
5726734751_5726734752_0,2,2,2,6,1113.193981710036,1373.0597818139056,68.223621512687,128.04256135912738,68.22683804043652,0.0152899058752312,0.0,0.0458697176256937,34.79802516014277,0.0004512434764223,0.0001787908547435,9.23877285097908e-06,0.8425974335828672
30247395_30558251_0,4,4,3,5,2005.8513976690488,275.8324267036169,0.0,287.37885545455674,0.0,0.0527438373345372,0.0175812791115124,0.0,14.11135636835002,0.0112789771225133,0.0002303184375324,2.2847998615931022e-05,0.8367887827671692
1856466849_1856466862_0,3,3,2,5,1576.6228700478084,167.01187076011536,27.987605704147533,183.5728350290759,0.0,0.1311723569807547,0.0,0.0,43.06913444797692,0.0001345994539768,0.0002041377458409,2.431768820561828e-05,0.8562861527356302
30227198_30884331_0,3,2,2,5,1225.6065469218122,648.5587053915382,433.9932128946104,50.05931193965601,0.0,0.0,0.0102761754001634,0.0822094032013074,12.225408822075106,0.0047949956631297,0.0001976879659951,1.9982127086825228e-05,0.8317763387737914
4560303034_5275865099_0,3,3,2,5,581.5350177444537,1324.923301558451,143.65054724637506,283.99600622085234,0.0,0.1673073764890381,0.0535129983168081,0.2605227161210665,50.0,0.0003841321233665,0.0001321666609687,9.539418084900087e-06,0.8431676448910395
30312487_243343118_0,3,3,3,5,335.0969136682156,1501.825073692514,188.81682998335089,0.0,0.0,0.0220293677902324,0.0110146838951162,0.0,26.318923221666065,0.0004487569405119,0.0001761478297891,1.3843153999857796e-05,0.8374087153467552
947615019_8195467071_0,3,3,3,5,183.3108090015598,28.835419046759977,719.9692652720665,58.717199366802014,0.0,0.1673073764890381,0.0458427792557795,0.0,50.0,0.0020565410135512,0.0001780798528992,2.1999601378331557e-05,0.8367156932258681
3109574426_3109574424_0,2,2,1,6,2193.4207377303505,38.70225154458078,48.1021442393164,144.85262107303134,0.0,0.013206513921118,0.013206513921118,0.0924455974478262,14.254870386948626,0.0002241147467503,0.0002020311407324,1.352037404086979e-05,0.836282104691501
254399268_356295235_0,3,3,2,5,305.0904447931276,100.19982517613452,1201.657316971731,0.0,0.0,0.0040675673918976,0.0081351347837953,0.0,30.35255554666694,0.0029681452647339,0.0001570146376835,1.1230384020503293e-05,0.867447383815509
30227025_30227032_0,2,2,2,4,749.2408601059827,1181.5374541411884,323.231466335658,0.0,0.0,0.0,0.0,0.128584118717612,9.31623286741522,0.0120382747700544,0.0001875988432646,1.5056672903439247e-05,0.8397097784879586
1622039335_1622039331_0,2,2,1,5,2290.63434219703,1112.8718082640933,26.67980836837632,0.0,0.0,0.0217919033295172,0.0155656452353694,0.0,23.180380434565887,4.528509339805628e-05,0.0001721173506168,2.0838202302778688e-05,0.8331148374723589
390057400_390057402_0,3,3,2,5,585.8789113827179,275.63031437915674,1177.2112058858054,365.1914342499269,0.0,0.0392008746625622,0.0078401749325124,0.0,43.55104957814254,0.0042184709632634,0.0001664481797388,3.1023574691122275e-06,0.8477166475259243
366213481_366062092_0,3,3,2,5,720.4572587025851,608.983511524613,630.4428544002518,89.4576883364413,0.0,0.0,0.0183624684794999,0.0,30.850593561872248,0.0007260684858297,0.0001512653853273,3.270653736195871e-05,0.833484800972971
190985739_30343411_0,3,3,2,3,1524.8166794234482,1634.9407760090337,0.0,0.0,0.0,0.0928257195582251,0.0116032149447781,0.0232064298895562,40.05204010613514,0.0029799249146527,0.0001810765214877,2.7909362702168457e-05,0.8426094691563597
12696223063_415950289_0,3,3,3,3,2497.0726940818117,126.7838359717061,0.0,0.0,123.65592019116671,0.1089471646106701,0.0535129983168081,0.018157860768445,50.0,0.0596159291609528,0.0002365637452117,3.0142390931828095e-05,0.8378539598607317
449383072_1695343442_0,3,3,3,3,2147.363124994752,13.33251184033737,0.0,349.4151581075913,0.0,0.0308434174613821,0.0231325630960366,0.015421708730691,26.86852078410677,0.0080295267850904,0.0001954829792778,1.6405894202544208e-05,0.8601284675836769
567474424_1279276759_0,2,2,2,4,953.4007709446164,1210.6635061506165,832.9029217078114,0.0,1.617739403632403,0.1673073764890381,0.0535129983168081,0.0,50.0,0.0010847073369838,0.000192377280522,1.253380080338527e-05,0.8460740920023471
4307026177_4307026176_0,2,2,2,6,1694.585333127242,1562.6220841104007,98.07567796147488,130.99251122023492,0.0,0.0074130822733706,0.0074130822733706,0.0148261645467413,31.533369200115,0.000648910523035,0.0001691060008955,1.5009923258769388e-05,0.8431078522343773
4587763085_4587763084_0,2,2,1,5,927.9281257166348,2400.7774853687606,0.0,292.8240335887163,0.0,0.065710274938112,0.0262841099752448,0.0,17.843442562445908,0.0002241147467503,0.0001541059834342,1.2838802883933055e-05,0.8557684502314287
12955884765_1613654137_0,3,3,3,3,1168.07382961559,3744.180869596768,0.0,180.4637661316292,73.05573630270915,0.1673073764890381,0.0,0.0,48.56285347335808,0.000221125880353,8.937806980145006e-05,1.5559334146446188e-05,0.7964046279135866
825340484_273101950_0,2,2,2,5,2310.9010926959727,349.0607282255254,510.6604911871616,0.0,0.0,0.1156161924534433,0.0535129983168081,0.0578080962267216,15.034337170994574,0.0066234786356081,0.0002278952395684,2.1291447922698796e-05,0.7993161970353078
426624031_567453718_0,2,2,1,5,1596.804968459354,1585.1861752681073,188.1644738606462,216.02578268918887,0.0,0.0,0.0330281234770109,0.0,31.102390216040064,0.0004852261338641,0.0001905908505742,5.452191188847931e-06,0.7845088135451462
30254511_30617385_0,2,2,2,5,2913.969551336863,353.06151809442565,551.6547057768573,322.2435452326454,0.0,0.0,0.01503774920416,0.03007549840832,7.843349129110122,0.0060905059889598,0.0002361199046797,2.9159391261622903e-05,0.8109416703754082
420064842_572064583_0,2,2,2,5,730.2051599488253,1147.6834603892491,461.7385321005492,109.57458961919006,0.0,0.0137808260700596,0.0045936086900198,0.0045936086900198,23.785857729980226,0.0,0.0001578905366447,6.694999730247939e-06,0.8105049967621929
219029429_219029432_0,3,3,3,4,1826.0500142382343,485.71386768897406,0.0,0.0,122.6520668161238,0.1673073764890381,0.0,0.1047584346094369,50.0,0.0001122959803564,0.0002123853627125,2.123860310058839e-05,0.8527134084258405
30554784_30556794_0,2,2,1,6,2910.8471566748376,970.2004602015406,86.929041105037,57.159102864227314,117.6654093767746,0.0,0.0,0.1299067054740148,7.778413781972865,0.0128259540901079,0.0002393457768954,1.9027574050640925e-05,0.8388969724505664
3823645381_1695282671_0,3,3,2,5,1393.332202518358,205.26262769008804,228.4494865982791,20.42423810086676,0.0,0.0270313769282476,0.0,0.0,11.631692590396238,0.0021290273028173,0.0001988835785116,2.166012094521276e-05,0.8349745530061604
30237606_30237607_0,4,4,3,3,2655.1601925313807,424.3128872866432,0.0,156.6732694676223,0.0,0.0833929848639628,0.0185317744142139,0.0277976616213209,22.812683172970893,0.0078637326078743,0.0002114656016238,2.2101495062408583e-05,0.8524073840127799
530671039_532408967_0,3,2,2,5,2581.0502123191536,769.9744643147619,446.0434088316792,154.7178951558448,0.0,0.0,0.022665243623845,0.1359914617430705,13.016413824337707,0.0005660511092135,0.0001805497684943,2.977950672110157e-05,0.8529339158765972
690411229_1000063828_0,4,3,3,3,2101.605637175593,933.0760514808106,0.0,37.78047839207792,69.78659461202069,0.1673073764890381,0.0535129983168081,0.1007367569627982,50.0,0.0096075477767781,0.0001804941103669,2.184131071446527e-05,0.8636374277200092
126656742_126547387_0,3,3,2,5,3274.38026205155,635.8537345406744,128.56488626577558,175.62222319513177,0.0,0.1673073764890381,0.0,0.1895644852259823,31.65082308936701,0.0129471162035589,0.0002388552655277,2.3777953448713437e-05,0.8232139262547
3643971045_30343461_0,2,2,1,6,1430.6560761334902,1818.720617425785,185.0051897699726,0.0,0.0,0.093369742815234,0.046684871407617,0.1633970499266595,7.245425892766184,0.001840538904165,0.0001770299605926,3.2481165409610274e-05,0.843514833470101
30296616_8302792055_0,3,3,2,5,535.5531091494361,500.0776624635105,644.5006250767552,223.56077896597847,0.0,0.1673073764890381,0.0535129983168081,0.0,50.0,0.0004860298626432,0.0001485988711937,2.1399284973809463e-05,0.847477698179034
30237607_30237586_0,3,3,2,5,2658.5400398762795,437.27081126236936,0.0,264.6255755250003,0.0,0.0519903267698488,0.0,0.0148543790770996,22.268775829520905,0.0008265094666943,0.000210310925118,1.7106382148016555e-05,0.8420885672123615
30554782_30554783_0,2,2,1,6,2767.211401376084,778.5209138373898,83.50271095303289,71.43988194744763,83.50271095303289,0.0,0.0155000939905732,0.1085006579340127,7.734566655064727,0.0123234226709685,0.0002402578388354,2.629671353862921e-05,0.8425616505994706
7234883292_359240124_0,2,2,1,5,526.4704676695558,772.20976023595,960.4889272744556,83.19058747968239,0.0,0.0,0.0,0.0,31.287628846463072,3.689617426608134e-05,0.0001727269726661,1.1200533177748467e-05,0.8383823919166238
3369034782_559410532_0,2,2,1,5,2078.156752304248,1273.1603490869047,245.2707111444041,0.0,0.0,0.0804448414580131,0.0,0.0,30.543233696988203,0.002705150138294,0.0001765078743969,1.848836887396489e-05,0.8492092440196305
30295217_30295165_0,3,3,3,5,3247.348244024699,530.3983704844243,108.97949180601444,64.59375490370664,0.0,0.0741434106686495,0.0,0.0370717053343247,19.436918540864188,0.0117439593377536,0.000236939845575,2.073739776647953e-05,0.8201472200697277
30312489_1621904452_0,3,3,2,4,431.4001147991121,1521.6232800305115,256.5066762102805,0.0,0.0,0.0371061300399054,0.0222636780239432,0.007421226007981,23.35049200157806,0.0061864511119663,0.0001763554598358,2.383829608967725e-05,0.8410828641877228
597933742_597933815_0,2,2,2,6,1684.151846055705,1002.3915388348456,133.28364058273797,0.0,0.0,0.0262363831078984,0.0037480547296997,0.0037480547296997,32.51903218499097,0.0010595154630635,0.0001845926358182,1.5856578824699954e-05,0.8418980822157798
366061951_338936655_0,3,3,2,5,1032.5135005002337,903.7764213208706,890.9495822255802,148.91043964529135,0.0,0.0,0.0295472899270066,0.0,17.098348584269466,7.808727419553908e-05,0.0001508115181357,2.7744272659399955e-05,0.8180437157604938
364719897_359238034_0,4,3,3,4,1306.4737600308677,140.36365585187048,217.16240042468635,0.0,0.0,0.0,0.0226476932603841,0.0075492310867947,25.348383870600514,0.0143345278919756,0.0001965016941248,1.3884006199964608e-05,0.8666509402067881
568648969_1350171172_0,2,2,1,6,1028.358532900677,1361.0100492825188,769.81489287198,193.1464982643183,0.0,0.0,0.002333005867604,0.0,26.3180692544555,0.0002241147467503,0.0001782862157005,2.6477886810106538e-06,0.7944084843275583
412442631_412446078_0,3,3,2,5,2505.53266443538,15.293309943719576,177.6706506124631,0.0,0.0,0.0565886279689011,0.0130589141466695,0.0478826852044548,31.554767266446493,0.0014450289952692,0.0002358984998031,2.1873352313709367e-05,0.8258290941848812
230158668_2482703305_0,2,2,2,6,1935.397706680044,539.1874220882823,47.39820099691399,108.55176428171728,58.903949077405805,0.0097282020047686,0.0,0.087553818042918,14.587478717735902,0.0008077223064825,0.0002082842914793,1.364247624467751e-05,0.8364969931547057
301572279_301572963_0,3,3,3,2,2409.841027703278,0.0,175.9200294399064,131.33037910007954,0.0,0.1673073764890381,0.0535129983168081,0.1721338291188041,50.0,0.0196255749109631,0.000227998899179,1.3134427452465949e-05,0.84578121674394
1400448339_559765964_0,3,3,3,2,2019.5632349473449,0.0,153.07436737980993,127.19288060614068,0.0,0.1673073764890381,0.0,0.3831601828158875,50.0,0.0006098040946264,0.0002196030745769,1.9191008507574477e-05,0.8469636886936269
269377740_12945292492_0,3,3,3,3,1608.9555790552283,195.05894152470995,0.0,128.28101825981258,0.0,0.0748256847382186,0.0,0.0149651369476437,42.667537396785725,0.0218775727169845,0.0002091940720546,2.3445133989069877e-05,0.8555212516700579
